Date,tbtcopen,tbtcclose,tbtclow,tbtchigh,tbtcvolume
2010-06-30,2.25,2.25,2.25,2.25,0.0
2010-07-01,2.25,2.25,2.25,2.25,0.0
2010-07-02,2.25,2.25,2.25,2.25,0.0
2010-07-06,2.25,2.25,2.25,2.25,0.0
2010-07-07,2.25,2.25,2.25,2.25,0.0
2010-07-08,2.25,2.25,2.25,2.25,0.0
2010-07-09,2.25,2.25,2.25,2.25,0.0
2010-07-12,2.25,2.25,2.25,2.25,0.0
2010-07-13,2.25,2.25,2.25,2.25,0.0
2010-07-14,2.25,2.25,2.25,2.25,0.0
2010-07-15,2.25,2.25,2.25,2.25,0.0
2010-07-16,2.25,2.25,2.25,2.25,0.0
2010-07-19,2.25,2.25,2.25,2.25,0.0
2010-07-20,2.25,2.25,2.25,2.25,0.0
2010-07-21,2.25,2.25,2.25,2.25,0.0
2010-07-22,2.25,2.25,2.25,2.25,0.0
2010-07-23,2.25,2.25,2.25,2.25,0.0
2010-07-26,2.0,2.0,2.0,2.0,500.0
2010-07-27,2.0,2.0,2.0,2.0,0.0
2010-07-28,2.0,2.0,2.0,2.0,0.0
2010-07-29,2.0,2.0,2.0,2.0,0.0
2010-07-30,2.0,2.0,2.0,2.0,0.0
2010-08-02,2.0,2.0,2.0,2.0,0.0
2010-08-03,2.0,2.0,2.0,2.0,0.0
2010-08-04,2.0,2.0,2.0,2.0,0.0
2010-08-05,2.0,2.0,2.0,2.0,0.0
2010-08-06,2.0,2.0,2.0,2.0,0.0
2010-08-09,2.0,2.0,2.0,2.0,0.0
2010-08-10,1.9700000286102295,1.9700000286102295,1.9700000286102295,1.9700000286102295,500.0
2010-08-11,1.9700000286102295,1.9700000286102295,1.9700000286102295,1.9700000286102295,0.0
2010-08-12,1.9700000286102295,1.9700000286102295,1.9700000286102295,1.9700000286102295,500.0
2010-08-13,1.9700000286102295,1.9700000286102295,1.9700000286102295,1.9700000286102295,0.0
2010-08-16,1.9700000286102295,1.9700000286102295,1.9700000286102295,1.9700000286102295,0.0
2010-08-17,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1000.0
2010-08-18,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0
2010-08-19,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0
2010-08-20,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0
2010-08-23,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0
2010-08-24,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0
2010-08-25,1.75,1.7999999523162842,1.7000000476837158,1.7999999523162842,2500.0
2010-08-26,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,800.0
2010-08-27,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-08-30,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-08-31,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-09-01,1.600000023841858,1.7999999523162842,1.600000023841858,1.7999999523162842,900.0
2010-09-02,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-03,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-07,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-09,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-10,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-13,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-14,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-15,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-16,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-17,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-20,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2010-09-21,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,800.0
2010-09-22,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-09-23,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-09-24,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-09-27,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-09-28,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-09-29,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-09-30,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-01,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-04,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-05,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-06,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-07,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,200.0
2010-10-08,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-11,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-12,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-13,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-14,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-15,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-18,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-19,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-20,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-21,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-22,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-25,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-26,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-27,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-28,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-10-29,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-11-01,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-11-02,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-11-03,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-11-04,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2010-11-05,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,400.0
2010-11-08,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0
2010-11-09,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,500.0
2010-11-10,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2010-11-11,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1000.0
2010-11-12,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2010-11-15,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1000.0
2010-11-16,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2010-11-17,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2010-11-18,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2010-11-19,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2010-11-22,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2010-11-23,1.5,1.399999976158142,1.399999976158142,1.5,2700.0
2010-11-24,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0
2010-11-26,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1000.0
2010-11-29,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0
2010-11-30,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0
2010-12-01,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1000.0
2010-12-02,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0
2010-12-03,1.5,1.5,1.5,1.5,200.0
2010-12-06,1.5,1.5,1.5,1.5,0.0
2010-12-07,1.5,1.5,1.5,1.5,0.0
2010-12-08,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,500.0
2010-12-09,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2010-12-10,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2010-12-13,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2010-12-14,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2010-12-15,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,500.0
2010-12-16,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,1300.0
2010-12-17,2.0,2.0,2.0,2.0,500.0
2010-12-20,2.0,2.0,2.0,2.0,0.0
2010-12-21,2.0,2.0,2.0,2.0,200.0
2010-12-22,2.0,2.0,2.0,2.0,0.0
2010-12-23,2.0,2.0,2.0,2.0,0.0
2010-12-27,2.0,2.0,2.0,2.0,0.0
2010-12-28,2.0,2.0,2.0,2.0,0.0
2010-12-29,2.0,2.0,2.0,2.0,0.0
2010-12-30,2.0,2.0,2.0,2.0,0.0
2010-12-31,1.5099999904632568,2.0,1.5099999904632568,2.0,8500.0
2011-01-03,2.0,2.0,2.0,2.0,0.0
2011-01-04,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,500.0
2011-01-05,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-01-06,1.7999999523162842,1.7899999618530273,1.7899999618530273,1.7999999523162842,1000.0
2011-01-07,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,0.0
2011-01-10,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,0.0
2011-01-11,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,0.0
2011-01-12,1.7799999713897705,1.850000023841858,1.7799999713897705,1.850000023841858,2500.0
2011-01-13,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1600.0
2011-01-14,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2011-01-18,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2011-01-19,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2011-01-20,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1000.0
2011-01-21,1.850000023841858,1.7999999523162842,1.7999999523162842,1.850000023841858,2000.0
2011-01-24,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,500.0
2011-01-25,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,2500.0
2011-01-26,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-01-27,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-01-28,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,800.0
2011-01-31,1.8200000524520874,1.8200000524520874,1.8200000524520874,1.8200000524520874,300.0
2011-02-01,1.8200000524520874,1.8200000524520874,1.8200000524520874,1.8200000524520874,0.0
2011-02-02,1.8200000524520874,1.8200000524520874,1.8200000524520874,1.8200000524520874,0.0
2011-02-03,1.8200000524520874,1.8200000524520874,1.8200000524520874,1.8200000524520874,0.0
2011-02-04,1.75,1.75,1.75,1.75,800.0
2011-02-07,1.75,1.75,1.75,1.75,0.0
2011-02-08,1.75,1.7999999523162842,1.75,1.7999999523162842,6200.0
2011-02-09,1.7999999523162842,1.9500000476837158,1.7999999523162842,1.9500000476837158,4000.0
2011-02-10,1.899999976158142,1.9500000476837158,1.899999976158142,1.9500000476837158,4000.0
2011-02-11,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-14,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-15,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-16,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-17,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-18,1.649999976158142,1.9500000476837158,1.649999976158142,1.9500000476837158,7000.0
2011-02-22,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-23,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-24,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-25,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-02-28,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.0
2011-03-01,1.5499999523162842,1.5499999523162842,1.5,1.5499999523162842,8500.0
2011-03-02,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2011-03-03,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2011-03-04,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2011-03-07,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,300.0
2011-03-08,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-09,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-10,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-11,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-14,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-15,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-16,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-17,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-18,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0.0
2011-03-21,1.2999999523162842,1.7999999523162842,1.2999999523162842,1.7999999523162842,3000.0
2011-03-22,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-03-23,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2011-03-24,1.2999999523162842,1.7999999523162842,1.2000000476837158,1.7999999523162842,8500.0
2011-03-25,1.2000000476837158,1.8899999856948853,1.2000000476837158,1.8899999856948853,5500.0
2011-03-28,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,0.0
2011-03-29,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,500.0
2011-03-30,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,0.0
2011-03-31,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,0.0
2011-04-01,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,100.0
2011-04-04,1.7400000095367432,1.7400000095367432,1.159999966621399,1.7400000095367432,500.0
2011-04-05,1.7400000095367432,1.7400000095367432,1.7400000095367432,1.7400000095367432,0.0
2011-04-06,1.7400000095367432,1.7400000095367432,1.7400000095367432,1.7400000095367432,0.0
2011-04-07,1.7400000095367432,1.7400000095367432,1.7400000095367432,1.7400000095367432,0.0
2011-04-08,0.3700000047683716,1.5,0.3700000047683716,1.7200000286102295,1800.0
2011-04-11,1.5,1.5,1.5,1.5,0.0
2011-04-12,1.5,1.5,1.5,1.5,0.0
2011-04-13,1.5,1.5,1.5,1.5,0.0
2011-04-14,1.5,1.5,1.5,1.5,0.0
2011-04-15,1.5,1.5,1.5,1.5,0.0
2011-04-18,1.5,1.5,1.5,1.5,0.0
2011-04-19,1.5,1.5,1.5,1.5,0.0
2011-04-20,1.5,1.5,1.5,1.5,0.0
2011-04-21,1.5,1.5,1.5,1.5,0.0
2011-04-25,1.5,1.5,1.5,1.5,0.0
2011-04-26,1.5,1.5,1.5,1.5,0.0
2011-04-27,1.5,1.5,1.5,1.5,0.0
2011-04-28,1.5,1.5,1.5,1.5,0.0
2011-04-29,1.5,1.5,1.5,1.5,0.0
2011-05-02,1.5,1.5,1.5,1.5,0.0
2011-05-03,1.5,1.5,1.5,1.5,0.0
2011-05-04,1.5,1.5,1.5,1.5,0.0
2011-05-05,1.5,1.5,1.5,1.5,0.0
2011-05-06,1.5,1.5,1.5,1.5,0.0
2011-05-09,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,3000.0
2011-05-10,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2011-05-11,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2011-05-12,0.6000000238418579,1.100000023841858,0.6000000238418579,1.100000023841858,1000.0
2011-05-13,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,2000.0
2011-05-16,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-17,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-18,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-19,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-20,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-23,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-24,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-25,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-26,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-27,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-05-31,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-06-01,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.0
2011-06-02,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,300.0
2011-06-03,1.0,1.0,1.0,1.0,1000.0
2011-06-06,1.0,1.0,1.0,1.0,0.0
2011-06-07,1.0,1.0,1.0,1.0,0.0
2011-06-08,1.0,1.0,1.0,1.0,200.0
2011-06-09,1.0,1.0,1.0,1.0,200.0
2011-06-10,1.0,1.0,1.0,1.0,0.0
2011-06-13,1.0,1.0,1.0,1.0,0.0
2011-06-14,1.0,1.0,1.0,1.0,0.0
2011-06-15,1.0,1.0,1.0,1.0,0.0
2011-06-16,1.0,1.0,1.0,1.0,0.0
2011-06-17,1.0,1.0,1.0,1.0,0.0
2011-06-20,1.0,1.0,1.0,1.0,0.0
2011-06-21,1.0,1.0,1.0,1.0,0.0
2011-06-22,1.0,1.0,1.0,1.0,0.0
2011-06-23,1.0,1.0,1.0,1.0,0.0
2011-06-24,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,500.0
2011-06-27,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.0
2011-06-28,0.5,0.75,0.5,0.75,1000.0
2011-06-29,0.75,0.75,0.75,0.75,0.0
2011-06-30,1.0,1.0,1.0,1.0,100.0
2011-07-01,1.0,1.0,1.0,1.0,0.0
2011-07-05,1.0,1.0,1.0,1.0,0.0
2011-07-06,1.0,1.0,1.0,1.0,0.0
2011-07-07,1.0,1.0,1.0,1.0,0.0
2011-07-08,1.0,1.0,1.0,1.0,0.0
2011-07-11,1.0,1.0,1.0,1.0,0.0
2011-07-12,1.0,1.0,1.0,1.0,0.0
2011-07-13,1.0,1.0,1.0,1.0,0.0
2011-07-14,1.0,1.0,1.0,1.0,0.0
2011-07-15,1.0,1.0,1.0,1.0,0.0
2011-07-18,1.0,1.0,1.0,1.0,0.0
2011-07-19,1.0,1.0,1.0,1.0,0.0
2011-07-20,0.5,0.5,0.5,0.5,2500.0
2011-07-21,1.0,1.0,1.0,1.0,100.0
2011-07-22,1.0,1.0,1.0,1.0,0.0
2011-07-25,1.0,1.0,1.0,1.0,0.0
2011-07-26,1.0,1.0,1.0,1.0,0.0
2011-07-27,0.5,0.5,0.5,0.5,5800.0
2011-07-28,0.5,0.5,0.5,0.5,0.0
2011-07-29,0.5,0.5,0.5,0.5,0.0
2011-08-01,0.5,0.5,0.5,0.5,0.0
2011-08-02,0.5,0.5,0.5,0.5,0.0
2011-08-03,0.5,0.5,0.5,0.5,0.0
2011-08-04,0.5,0.5,0.5,0.5,1000.0
2011-08-05,0.5,1.0,0.5,1.0,5500.0
2011-08-08,1.0,0.75,0.75,1.0,1500.0
2011-08-09,0.75,0.75,0.75,0.75,500.0
2011-08-10,0.75,0.75,0.75,0.75,0.0
2011-08-11,0.75,0.75,0.75,0.75,0.0
2011-08-12,0.75,0.75,0.75,0.75,0.0
2011-08-15,0.75,0.75,0.75,0.75,0.0
2011-08-16,0.75,0.75,0.75,0.75,0.0
2011-08-17,0.75,0.75,0.75,0.75,0.0
2011-08-18,0.75,0.75,0.75,0.75,0.0
2011-08-19,0.75,0.75,0.75,0.75,0.0
2011-08-22,0.75,0.75,0.75,0.75,0.0
2011-08-23,0.75,0.75,0.75,0.75,0.0
2011-08-24,0.75,0.75,0.75,0.75,0.0
2011-08-25,0.75,0.75,0.75,0.75,0.0
2011-08-26,0.75,0.75,0.75,0.75,0.0
2011-08-29,0.75,0.75,0.75,0.75,0.0
2011-08-30,0.75,0.75,0.75,0.75,0.0
2011-08-31,0.75,0.75,0.75,0.75,0.0
2011-09-01,0.75,0.75,0.75,0.75,0.0
2011-09-02,0.75,0.75,0.75,0.75,0.0
2011-09-06,0.75,0.75,0.75,0.75,0.0
2011-09-07,0.75,0.75,0.75,0.75,0.0
2011-09-08,0.75,0.75,0.75,0.75,0.0
2011-09-09,0.75,0.75,0.75,0.75,0.0
2011-09-12,0.75,0.75,0.75,0.75,0.0
2011-09-13,0.75,0.75,0.75,0.75,0.0
2011-09-14,0.75,0.75,0.75,0.75,0.0
2011-09-15,0.75,0.75,0.75,0.75,0.0
2011-09-16,0.75,0.75,0.75,0.75,0.0
2011-09-19,0.75,0.75,0.75,0.75,0.0
2011-09-20,0.75,0.75,0.75,0.75,0.0
2011-09-21,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,3100.0
2011-09-22,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.0
2011-09-23,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.0
2011-09-26,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.0
2011-09-27,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.0
2011-09-28,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,5800.0
2011-09-29,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,6000.0
2011-09-30,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-03,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-04,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-05,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-06,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-07,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-10,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-11,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-12,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-13,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-10-14,0.25,0.25,0.25,0.25,1000.0
2011-10-17,0.25,0.25,0.25,0.25,0.0
2011-10-18,0.25,0.25,0.25,0.25,0.0
2011-10-19,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,500.0
2011-10-20,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-10-21,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-10-24,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-10-25,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-10-26,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-10-27,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-10-28,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-10-31,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-11-01,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-11-02,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0
2011-11-03,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,5000.0
2011-11-04,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.0
2011-11-07,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.0
2011-11-08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.0
2011-11-09,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2900.0
2011-11-10,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,1000.0
2011-11-11,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.0
2011-11-14,0.25,0.25,0.25,0.25,1000.0
2011-11-15,0.25,0.25,0.25,0.25,0.0
2011-11-16,0.25,0.25,0.25,0.25,0.0
2011-11-17,0.25,0.25,0.25,0.25,0.0
2011-11-18,0.25,0.25,0.25,0.25,0.0
2011-11-21,0.25,0.25,0.25,0.25,0.0
2011-11-22,0.25,0.25,0.25,0.25,0.0
2011-11-23,0.25,0.25,0.25,0.25,0.0
2011-11-25,1.0399999618530273,1.0399999618530273,1.0399999618530273,1.0399999618530273,500.0
2011-11-28,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,200.0
2011-11-29,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2011-11-30,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2011-12-01,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2011-12-02,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2011-12-05,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2011-12-06,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
