Date,alxopen,alxclose,alxlow,alxhigh,alxvolume
2013-03-06,328.1700134277344,329.0,327.20001220703125,331.80999755859375,700.0
2013-03-07,327.4800109863281,328.7300109863281,326.0,328.7300109863281,1300.0
2013-03-08,328.0,329.1400146484375,327.95001220703125,329.1400146484375,2100.0
2013-03-11,330.489990234375,326.5,325.5,330.5400085449219,6400.0
2013-03-12,326.54998779296875,325.5,325.0,326.54998779296875,1200.0
2013-03-13,327.0,327.6300048828125,327.0,327.6400146484375,900.0
2013-03-14,328.6600036621094,328.6600036621094,328.6600036621094,328.6600036621094,500.0
2013-03-15,329.2699890136719,332.3900146484375,328.80999755859375,334.989990234375,9300.0
2013-03-18,330.4800109863281,331.9700012207031,329.6000061035156,331.9700012207031,2700.0
2013-03-19,331.0,331.54998779296875,327.6300048828125,332.0,1600.0
2013-03-20,334.17999267578125,331.0,329.70001220703125,334.17999267578125,5200.0
2013-03-21,327.989990234375,327.3599853515625,327.1499938964844,330.0,3400.0
2013-03-22,330.0,330.5899963378906,327.6600036621094,331.6600036621094,2000.0
2013-03-25,332.6199951171875,330.4599914550781,327.7099914550781,332.75,2800.0
2013-03-26,332.45001220703125,331.8900146484375,331.0,334.94000244140625,2400.0
2013-03-27,331.2799987792969,328.7300109863281,326.7699890136719,331.8900146484375,2800.0
2013-03-28,329.30999755859375,329.69000244140625,329.30999755859375,332.7699890136719,2700.0
2013-04-01,328.30999755859375,328.5299987792969,325.5,330.54998779296875,6800.0
2013-04-02,329.8999938964844,327.9599914550781,324.8800048828125,329.8999938964844,1500.0
2013-04-03,328.0,326.30999755859375,325.3999938964844,328.010009765625,2700.0
2013-04-04,325.010009765625,326.2200012207031,324.0299987792969,328.7099914550781,3800.0
2013-04-05,322.3500061035156,323.95001220703125,322.3500061035156,326.489990234375,4800.0
2013-04-08,322.0,321.4100036621094,320.510009765625,322.9700012207031,2300.0
2013-04-09,323.1300048828125,320.8599853515625,320.0299987792969,323.1300048828125,2500.0
2013-04-10,318.9800109863281,318.75,318.5,321.42999267578125,7200.0
2013-04-11,321.0,319.8999938964844,319.3999938964844,321.510009765625,3400.0
2013-04-12,318.20001220703125,316.3800048828125,316.3800048828125,319.0,7400.0
2013-04-15,317.0,304.32000732421875,303.9700012207031,317.2300109863281,5300.0
2013-04-16,294.25,304.25,294.25,306.3299865722656,2000.0
2013-04-17,306.0,289.010009765625,279.760009765625,306.0,15300.0
2013-04-18,289.010009765625,286.7099914550781,283.0,291.9800109863281,4100.0
2013-04-19,289.7300109863281,288.0,287.9599914550781,289.7300109863281,2400.0
2013-04-22,289.9800109863281,291.1700134277344,289.9800109863281,294.9599914550781,1700.0
2013-04-23,293.8299865722656,304.32000732421875,293.8299865722656,307.010009765625,5500.0
2013-04-24,307.0,308.0799865722656,306.0,311.7300109863281,9200.0
2013-04-25,311.20001220703125,308.0,307.489990234375,312.0,2400.0
2013-04-26,308.1199951171875,308.20001220703125,307.0,308.6400146484375,16000.0
2013-04-29,310.9800109863281,307.4100036621094,307.0,312.5299987792969,3100.0
2013-04-30,309.6000061035156,307.989990234375,307.989990234375,309.6000061035156,1700.0
2013-05-01,307.0,297.05999755859375,297.05999755859375,307.0,7300.0
2013-05-02,299.5199890136719,301.8900146484375,299.05999755859375,303.1600036621094,3900.0
2013-05-03,303.7799987792969,307.4700012207031,303.7799987792969,307.5,2700.0
2013-05-06,307.4700012207031,307.4700012207031,307.4700012207031,307.4700012207031,0.0
2013-05-07,305.25,304.5400085449219,303.3299865722656,307.1499938964844,4800.0
2013-05-08,304.2300109863281,306.5,304.2300109863281,306.5,1400.0
2013-05-09,304.4100036621094,299.0299987792969,297.07000732421875,304.4100036621094,8400.0
2013-05-10,300.5,302.1000061035156,300.1600036621094,302.1000061035156,2000.0
2013-05-13,302.67999267578125,307.29998779296875,302.67999267578125,309.3999938964844,6500.0
2013-05-14,306.5299987792969,308.0199890136719,306.1000061035156,310.0,5200.0
2013-05-15,308.0199890136719,308.17999267578125,308.0,308.2900085449219,1200.0
2013-05-16,307.0,313.7699890136719,306.95001220703125,315.0,9700.0
2013-05-17,314.82000732421875,317.010009765625,314.82000732421875,318.010009765625,4300.0
2013-05-20,315.8500061035156,317.0,315.8500061035156,321.5299987792969,3100.0
2013-05-21,318.69000244140625,319.7900085449219,317.44000244140625,320.1300048828125,1100.0
2013-05-22,318.989990234375,315.260009765625,313.32000732421875,321.2699890136719,2900.0
2013-05-23,312.7699890136719,306.4700012207031,305.04998779296875,313.9800109863281,2400.0
2013-05-24,306.4200134277344,307.989990234375,306.0,309.79998779296875,4100.0
2013-05-28,313.9700012207031,311.0,309.3500061035156,317.4800109863281,8200.0
2013-05-29,313.5799865722656,305.7200012207031,305.7200012207031,313.5799865722656,2000.0
2013-05-30,307.2099914550781,311.8999938964844,307.2099914550781,315.989990234375,3200.0
2013-05-31,307.8299865722656,304.3900146484375,302.25,307.8299865722656,21300.0
2013-06-03,304.010009765625,302.8599853515625,299.3699951171875,305.75,8000.0
2013-06-04,301.1300048828125,299.739990234375,297.1000061035156,301.7900085449219,3300.0
2013-06-05,298.239990234375,296.67999267578125,292.760009765625,304.45001220703125,4100.0
2013-06-06,298.0,300.0199890136719,297.3900146484375,300.0199890136719,2000.0
2013-06-07,302.0199890136719,300.739990234375,300.739990234375,302.0199890136719,800.0
2013-06-10,302.3599853515625,303.82000732421875,302.3599853515625,307.989990234375,2700.0
2013-06-11,304.4700012207031,301.7200012207031,298.19000244140625,305.3699951171875,2000.0
2013-06-12,303.010009765625,301.3999938964844,299.3299865722656,304.1099853515625,2600.0
2013-06-13,304.69000244140625,304.2099914550781,302.29998779296875,308.29998779296875,6300.0
2013-06-14,300.9599914550781,303.3800048828125,300.9599914550781,304.79998779296875,2000.0
2013-06-17,303.6199951171875,305.0,302.54998779296875,308.1300048828125,3600.0
2013-06-18,303.7799987792969,304.0,300.2300109863281,305.6000061035156,2400.0
2013-06-19,300.9800109863281,297.4100036621094,297.4100036621094,303.0,1800.0
2013-06-20,295.239990234375,285.9200134277344,283.5,295.239990234375,3600.0
2013-06-21,288.25,286.2300109863281,284.32000732421875,288.7200012207031,45300.0
2013-06-24,282.45001220703125,281.510009765625,278.0,285.0,9300.0
2013-06-25,285.7099914550781,284.07000732421875,281.6000061035156,285.7099914550781,5900.0
2013-06-26,285.4800109863281,286.3699951171875,284.6199951171875,288.0,12500.0
2013-06-27,288.3500061035156,294.1300048828125,288.3500061035156,294.1300048828125,2400.0
2013-06-28,292.75,293.7099914550781,287.8999938964844,297.2799987792969,8000.0
2013-07-01,294.2099914550781,299.1099853515625,294.2099914550781,299.1099853515625,3000.0
2013-07-02,299.9800109863281,306.7799987792969,298.1000061035156,306.7799987792969,5700.0
2013-07-03,306.45001220703125,302.3999938964844,302.3999938964844,306.6000061035156,2200.0
2013-07-05,304.7099914550781,305.0,302.5,305.6000061035156,4700.0
2013-07-08,307.2799987792969,306.92999267578125,304.1300048828125,307.2799987792969,2700.0
2013-07-09,306.92999267578125,309.5299987792969,306.6600036621094,310.0,3700.0
2013-07-10,311.0,310.6099853515625,308.7200012207031,311.8699951171875,1800.0
2013-07-11,311.57000732421875,310.75,310.75,312.6099853515625,6000.0
2013-07-12,312.6000061035156,310.30999755859375,310.30999755859375,312.6000061035156,2100.0
2013-07-15,308.0199890136719,308.489990234375,307.79998779296875,308.8999938964844,4000.0
2013-07-16,310.45001220703125,306.6300048828125,304.1499938964844,310.45001220703125,10600.0
2013-07-17,308.0400085449219,307.2900085449219,307.07000732421875,311.07000732421875,6700.0
2013-07-18,308.739990234375,308.80999755859375,307.6400146484375,309.75,7500.0
2013-07-19,308.0299987792969,308.3699951171875,308.0299987792969,309.0,2700.0
2013-07-22,307.0,309.70001220703125,306.0,310.489990234375,4700.0
2013-07-23,309.95001220703125,308.989990234375,308.19000244140625,309.95001220703125,1600.0
2013-07-24,309.79998779296875,306.2300109863281,305.82000732421875,309.79998779296875,2900.0
2013-07-25,304.4200134277344,307.07000732421875,301.7200012207031,307.3399963378906,5500.0
2013-07-26,306.8999938964844,307.79998779296875,304.1099853515625,307.79998779296875,6500.0
2013-07-29,308.0,306.19000244140625,306.19000244140625,308.29998779296875,1200.0
2013-07-30,304.20001220703125,304.6199951171875,304.0,305.010009765625,2100.0
2013-07-31,302.5,302.0,302.0,303.0,2400.0
2013-08-01,304.0299987792969,303.8399963378906,303.0,307.67999267578125,5300.0
2013-08-02,303.9800109863281,303.04998779296875,300.79998779296875,303.9800109863281,2200.0
2013-08-05,301.0,300.3999938964844,300.0,301.8900146484375,4200.0
2013-08-06,301.8399963378906,299.8999938964844,298.75,301.8399963378906,18700.0
2013-08-07,300.6600036621094,297.010009765625,297.010009765625,300.6600036621094,1300.0
2013-08-08,295.3999938964844,295.8699951171875,295.3999938964844,297.8699951171875,1000.0
2013-08-09,296.1099853515625,293.5199890136719,293.5199890136719,296.1099853515625,700.0
2013-08-12,291.04998779296875,292.0299987792969,290.0,292.5299987792969,2300.0
2013-08-13,292.5,291.489990234375,291.0,293.0199890136719,6000.0
2013-08-14,291.010009765625,291.8699951171875,291.0,292.29998779296875,1600.0
2013-08-15,288.19000244140625,286.57000732421875,284.0,288.19000244140625,4000.0
2013-08-16,286.67999267578125,285.0,284.010009765625,286.67999267578125,2400.0
2013-08-19,283.3399963378906,279.5400085449219,276.94000244140625,283.4700012207031,3900.0
2013-08-20,278.9800109863281,283.30999755859375,278.80999755859375,285.3999938964844,5000.0
2013-08-21,281.3999938964844,281.5899963378906,281.3999938964844,284.0,700.0
2013-08-22,281.9200134277344,280.54998779296875,280.0,284.0,3400.0
2013-08-23,280.5,282.489990234375,280.5,282.489990234375,500.0
2013-08-26,281.55999755859375,282.6700134277344,280.4700012207031,282.69000244140625,1300.0
2013-08-27,281.94000244140625,276.45001220703125,275.79998779296875,282.0,3900.0
2013-08-28,277.20001220703125,278.1400146484375,277.20001220703125,281.0,2100.0
2013-08-29,279.8399963378906,277.9200134277344,277.2900085449219,280.0,2000.0
2013-08-30,278.0,273.92999267578125,272.0400085449219,278.0,6800.0
2013-09-03,276.5,273.0,272.75,277.0,30900.0
2013-09-04,276.8500061035156,275.0,274.54998779296875,284.3699951171875,5800.0
2013-09-05,275.0,269.1199951171875,268.2099914550781,275.1000061035156,6100.0
2013-09-06,268.0,268.1000061035156,266.44000244140625,272.05999755859375,4100.0
2013-09-09,270.1199951171875,274.9800109863281,270.0,274.9800109863281,2400.0
2013-09-10,275.6000061035156,281.19000244140625,275.1099853515625,281.19000244140625,77600.0
2013-09-11,279.5,275.739990234375,275.05999755859375,279.5,3800.0
2013-09-12,275.0,274.4100036621094,273.8599853515625,275.05999755859375,2800.0
2013-09-13,275.3900146484375,276.239990234375,275.0799865722656,276.239990234375,800.0
2013-09-16,277.25,276.4800109863281,276.4800109863281,277.25,1100.0
2013-09-17,276.5,276.239990234375,275.3299865722656,278.0299987792969,27300.0
2013-09-18,277.8800048828125,287.2900085449219,274.54998779296875,287.2900085449219,3900.0
2013-09-19,287.05999755859375,285.510009765625,282.0400085449219,287.05999755859375,3300.0
2013-09-20,286.989990234375,285.44000244140625,284.30999755859375,286.989990234375,10000.0
2013-09-23,284.989990234375,286.29998779296875,284.989990234375,286.95001220703125,4100.0
2013-09-24,285.30999755859375,282.5,282.5,286.9800109863281,2800.0
2013-09-25,287.8500061035156,285.1499938964844,284.1199951171875,287.989990234375,2000.0
2013-09-26,288.54998779296875,288.2300109863281,288.0,288.54998779296875,1500.0
2013-09-27,288.5,288.0199890136719,288.0199890136719,289.29998779296875,1100.0
2013-09-30,287.69000244140625,286.1199951171875,286.1199951171875,287.7200012207031,2300.0
2013-10-01,287.5400085449219,289.0,287.5400085449219,289.0,1600.0
2013-10-02,286.0,285.8900146484375,285.7900085449219,286.989990234375,1700.0
2013-10-03,284.6000061035156,279.6000061035156,278.8599853515625,284.6000061035156,31700.0
2013-10-04,278.4700012207031,284.94000244140625,278.4700012207031,287.4599914550781,1200.0
2013-10-07,283.69000244140625,288.010009765625,282.04998779296875,288.010009765625,3200.0
2013-10-08,288.0,288.010009765625,288.0,292.1600036621094,4500.0
2013-10-09,289.70001220703125,285.19000244140625,285.1300048828125,289.70001220703125,1600.0
2013-10-10,291.20001220703125,294.0,291.20001220703125,294.0,1200.0
2013-10-11,292.5799865722656,303.5299987792969,292.5799865722656,304.010009765625,4400.0
2013-10-14,304.0,305.1600036621094,302.0,305.42999267578125,2200.0
2013-10-15,306.6600036621094,306.6600036621094,306.6600036621094,306.6600036621094,900.0
2013-10-16,307.67999267578125,310.8699951171875,303.79998779296875,314.29998779296875,3400.0
2013-10-17,312.45001220703125,316.17999267578125,312.45001220703125,316.17999267578125,2900.0
2013-10-18,319.17999267578125,318.0199890136719,313.19000244140625,320.30999755859375,4200.0
2013-10-21,319.5799865722656,314.92999267578125,314.5,319.5799865722656,2600.0
2013-10-22,315.0,313.010009765625,309.30999755859375,315.0,5900.0
2013-10-23,312.510009765625,315.82000732421875,308.92999267578125,315.82000732421875,4200.0
2013-10-24,320.3500061035156,320.29998779296875,320.2099914550781,320.3500061035156,1000.0
2013-10-25,319.69000244140625,318.3399963378906,318.3399963378906,319.69000244140625,1100.0
2013-10-28,320.94000244140625,322.6300048828125,318.70001220703125,322.8399963378906,2900.0
2013-10-29,323.010009765625,326.0,323.010009765625,326.2200012207031,1400.0
2013-10-30,328.0,330.25,326.79998779296875,330.5199890136719,6000.0
2013-10-31,329.4599914550781,321.760009765625,321.760009765625,330.2300109863281,6100.0
2013-11-01,323.25,315.4700012207031,302.8800048828125,323.25,4900.0
2013-11-04,314.8900146484375,312.45001220703125,307.8999938964844,314.8900146484375,2600.0
2013-11-05,315.0,309.8800048828125,305.7200012207031,315.0,4400.0
2013-11-06,308.04998779296875,308.0,307.75,313.94000244140625,1300.0
2013-11-07,301.1000061035156,306.6499938964844,301.1000061035156,306.6499938964844,1400.0
2013-11-08,306.239990234375,307.2099914550781,300.739990234375,307.2099914550781,1800.0
2013-11-11,307.5400085449219,308.0,306.29998779296875,310.0,1500.0
2013-11-12,310.010009765625,303.9100036621094,302.1600036621094,310.010009765625,2500.0
2013-11-13,303.1400146484375,304.69000244140625,300.4200134277344,304.69000244140625,1400.0
2013-11-14,306.1000061035156,305.0,303.70001220703125,306.1000061035156,1700.0
2013-11-15,304.3999938964844,308.3500061035156,301.05999755859375,309.989990234375,3200.0
2013-11-18,307.29998779296875,304.8500061035156,304.80999755859375,307.29998779296875,1200.0
2013-11-19,302.6000061035156,305.9800109863281,302.6000061035156,305.9800109863281,900.0
2013-11-20,304.4800109863281,301.6700134277344,298.8399963378906,305.2099914550781,3000.0
2013-11-21,301.69000244140625,304.6499938964844,301.5,304.6499938964844,2400.0
2013-11-22,302.7900085449219,306.0199890136719,302.0299987792969,308.9800109863281,2400.0
2013-11-25,305.0199890136719,306.5,305.0199890136719,307.7099914550781,1600.0
2013-11-26,309.6300048828125,314.75,308.989990234375,314.75,3500.0
2013-11-27,314.260009765625,323.8999938964844,314.260009765625,323.8999938964844,2300.0
2013-11-29,322.3500061035156,322.239990234375,322.239990234375,327.3399963378906,1000.0
2013-12-02,319.95001220703125,316.0,315.0,319.95001220703125,3000.0
2013-12-03,314.0199890136719,316.0,310.0199890136719,318.75,3300.0
2013-12-04,313.7200012207031,316.0299987792969,311.9100036621094,317.4800109863281,2200.0
2013-12-05,313.9100036621094,313.75,313.0,314.4100036621094,900.0
2013-12-06,317.0,325.3299865722656,317.0,325.3299865722656,3200.0
2013-12-09,322.6199951171875,324.8800048828125,322.0299987792969,324.8800048828125,3900.0
2013-12-10,326.0299987792969,327.57000732421875,326.0299987792969,328.0,3800.0
2013-12-11,326.5,322.6000061035156,322.6000061035156,327.2099914550781,3300.0
2013-12-12,320.0299987792969,322.010009765625,320.0299987792969,322.739990234375,2700.0
2013-12-13,322.8500061035156,313.1000061035156,313.0299987792969,324.6099853515625,8000.0
2013-12-16,316.3500061035156,319.989990234375,316.3500061035156,320.95001220703125,6500.0
2013-12-17,318.7699890136719,320.4100036621094,318.7699890136719,323.4100036621094,2400.0
2013-12-18,319.1300048828125,324.989990234375,319.0,325.92999267578125,4800.0
2013-12-19,321.4100036621094,319.8599853515625,319.8599853515625,322.7900085449219,2800.0
2013-12-20,319.6099853515625,334.7300109863281,319.510009765625,337.8299865722656,18800.0
2013-12-23,332.739990234375,339.8699951171875,332.739990234375,341.239990234375,4300.0
2013-12-24,341.2699890136719,343.3599853515625,340.04998779296875,343.3599853515625,3300.0
2013-12-26,343.6700134277344,344.9200134277344,343.1400146484375,354.5,7500.0
2013-12-27,346.489990234375,335.239990234375,329.760009765625,346.489990234375,7700.0
2013-12-30,333.94000244140625,331.8900146484375,327.010009765625,333.94000244140625,3700.0
2013-12-31,333.7799987792969,330.0,323.29998779296875,333.7799987792969,8600.0
2014-01-02,326.7699890136719,326.54998779296875,321.0199890136719,327.7200012207031,5300.0
2014-01-03,326.54998779296875,332.3900146484375,326.54998779296875,333.1000061035156,3800.0
2014-01-06,330.70001220703125,327.8999938964844,327.25,330.9800109863281,4800.0
2014-01-07,327.9100036621094,329.4200134277344,326.57000732421875,329.989990234375,3400.0
2014-01-08,325.2699890136719,324.7300109863281,321.0899963378906,327.8599853515625,4800.0
2014-01-09,325.0,325.8999938964844,321.5,325.8999938964844,3100.0
2014-01-10,328.6499938964844,327.94000244140625,326.2300109863281,328.6499938964844,1900.0
2014-01-13,329.80999755859375,323.17999267578125,320.5,329.80999755859375,5600.0
2014-01-14,327.0,332.760009765625,327.0,337.45001220703125,6200.0
2014-01-15,333.80999755859375,336.9599914550781,333.80999755859375,337.9100036621094,2600.0
2014-01-16,332.0,336.3599853515625,332.0,338.1400146484375,3700.0
2014-01-17,337.04998779296875,337.0,336.8900146484375,337.04998779296875,1800.0
2014-01-21,341.8800048828125,341.0,341.0,348.5,3600.0
2014-01-22,342.0,342.1099853515625,338.6000061035156,343.2699890136719,4600.0
2014-01-23,336.010009765625,340.1099853515625,335.95001220703125,341.2300109863281,27500.0
2014-01-24,344.1700134277344,341.1199951171875,341.0,344.9200134277344,3300.0
2014-01-27,340.32000732421875,335.0799865722656,334.6099853515625,346.3500061035156,6500.0
2014-01-28,331.3299865722656,333.2900085449219,330.0,335.17999267578125,6800.0
2014-01-29,345.95001220703125,337.510009765625,332.17999267578125,345.95001220703125,6900.0
2014-01-30,339.0,342.6199951171875,339.0,346.5799865722656,7800.0
2014-01-31,340.70001220703125,339.8299865722656,337.2200012207031,340.70001220703125,5000.0
2014-02-03,340.989990234375,333.010009765625,331.30999755859375,342.3800048828125,14400.0
2014-02-04,332.6499938964844,333.8900146484375,332.25,340.0,6700.0
2014-02-05,332.8999938964844,330.510009765625,328.54998779296875,332.8999938964844,5900.0
2014-02-06,329.45001220703125,332.7099914550781,329.45001220703125,332.7099914550781,2900.0
2014-02-07,334.9800109863281,333.9200134277344,332.3999938964844,334.9800109863281,3800.0
2014-02-10,332.0,333.0400085449219,330.7200012207031,333.989990234375,3200.0
2014-02-11,338.70001220703125,342.1099853515625,338.70001220703125,342.1099853515625,1500.0
2014-02-12,341.1600036621094,342.010009765625,338.5,342.010009765625,3900.0
2014-02-13,337.2099914550781,346.19000244140625,337.2099914550781,347.3599853515625,3100.0
2014-02-14,346.0,342.6600036621094,341.0,346.0,4400.0
2014-02-18,339.29998779296875,344.0,339.29998779296875,344.3800048828125,2100.0
2014-02-19,346.7900085449219,344.92999267578125,344.010009765625,348.45001220703125,4500.0
2014-02-20,342.05999755859375,348.6099853515625,342.05999755859375,348.6099853515625,5100.0
2014-02-21,347.4700012207031,354.1099853515625,347.4700012207031,354.1099853515625,6700.0
2014-02-24,356.7099914550781,350.0,348.54998779296875,360.0799865722656,28600.0
2014-02-25,352.0,357.4700012207031,352.0,360.0,11000.0
2014-02-26,359.6199951171875,366.260009765625,355.7200012207031,366.260009765625,17100.0
2014-02-27,365.45001220703125,370.0,365.45001220703125,370.3900146484375,19100.0
2014-02-28,368.82000732421875,374.7099914550781,368.82000732421875,375.1499938964844,31200.0
2014-03-03,372.9200134277344,374.0,372.9200134277344,378.0,29800.0
2014-03-04,376.1000061035156,379.1400146484375,376.0,392.5400085449219,27700.0
2014-03-05,375.989990234375,378.0,375.989990234375,379.7200012207031,10100.0
2014-03-06,378.0,364.3500061035156,361.75,378.1000061035156,18100.0
2014-03-07,361.989990234375,358.6000061035156,355.54998779296875,362.0,12000.0
2014-03-10,357.0400085449219,356.0,353.0899963378906,357.0400085449219,3500.0
2014-03-11,355.9800109863281,356.0,355.3599853515625,360.29998779296875,5700.0
2014-03-12,355.0,355.82000732421875,353.79998779296875,356.0,6400.0
2014-03-13,354.0,356.6499938964844,353.3999938964844,359.0799865722656,4900.0
2014-03-14,360.8500061035156,357.1400146484375,357.1400146484375,363.2699890136719,3500.0
2014-03-17,361.0799865722656,362.55999755859375,358.5799865722656,362.82000732421875,2100.0
2014-03-18,357.45001220703125,362.1000061035156,357.45001220703125,362.1000061035156,3900.0
2014-03-19,365.1000061035156,362.0,358.3599853515625,368.0,6300.0
2014-03-20,359.6300048828125,361.989990234375,359.6300048828125,364.6499938964844,4100.0
2014-03-21,362.0,362.0,358.6700134277344,364.1700134277344,15200.0
2014-03-24,357.989990234375,359.80999755859375,357.4599914550781,361.6000061035156,5400.0
2014-03-25,360.0,359.94000244140625,356.45001220703125,360.8599853515625,3400.0
2014-03-26,358.989990234375,357.3800048828125,357.3800048828125,360.45001220703125,3000.0
2014-03-27,360.0,359.6600036621094,359.6600036621094,360.0,1000.0
2014-03-28,361.010009765625,357.94000244140625,356.5,361.0199890136719,3700.0
2014-03-31,359.8900146484375,360.989990234375,357.260009765625,363.2300109863281,8200.0
2014-04-01,360.0,358.80999755859375,357.1400146484375,361.0,7800.0
2014-04-02,360.4200134277344,365.9800109863281,353.8500061035156,365.9800109863281,25600.0
2014-04-03,362.04998779296875,363.0400085449219,361.0,363.489990234375,9400.0
2014-04-04,360.8800048828125,361.79998779296875,359.8800048828125,364.1499938964844,10300.0
2014-04-07,358.3999938964844,361.1600036621094,358.3999938964844,363.70001220703125,4200.0
2014-04-08,361.0,359.5400085449219,359.5400085449219,362.5799865722656,21000.0
2014-04-09,358.0,357.3500061035156,356.0,358.5799865722656,5600.0
2014-04-10,357.6499938964844,352.0,350.489990234375,358.25,6700.0
2014-04-11,348.95001220703125,348.6099853515625,347.29998779296875,350.20001220703125,6600.0
2014-04-14,349.19000244140625,350.0,348.0,350.4700012207031,2600.0
2014-04-15,354.0,352.3999938964844,351.1199951171875,354.5,8600.0
2014-04-16,353.1300048828125,352.8800048828125,352.8800048828125,354.010009765625,3300.0
2014-04-17,353.3399963378906,352.79998779296875,352.3800048828125,354.0,1700.0
2014-04-21,350.0,350.20001220703125,348.0199890136719,352.0,3000.0
2014-04-22,349.0,348.75,347.1300048828125,349.0,5800.0
2014-04-23,342.0799865722656,341.9700012207031,341.3699951171875,345.82000732421875,5400.0
2014-04-24,341.3999938964844,344.5199890136719,341.3999938964844,346.8999938964844,7400.0
2014-04-25,342.6099853515625,339.0199890136719,337.239990234375,342.6099853515625,4100.0
2014-04-28,339.0,340.0,338.0,340.0,3500.0
2014-04-29,340.80999755859375,340.6199951171875,337.29998779296875,340.80999755859375,6600.0
2014-04-30,342.0,345.760009765625,340.0,345.760009765625,5700.0
2014-05-01,345.0,346.4700012207031,343.20001220703125,347.57000732421875,6300.0
2014-05-02,346.6400146484375,350.3399963378906,346.6400146484375,351.75,5700.0
2014-05-05,351.05999755859375,350.2300109863281,349.19000244140625,351.9200134277344,4600.0
2014-05-06,348.94000244140625,348.5,348.4100036621094,350.3699951171875,5400.0
2014-05-07,350.8900146484375,360.5,350.8900146484375,365.1000061035156,12900.0
2014-05-08,362.6400146484375,349.9700012207031,347.19000244140625,363.94000244140625,13400.0
2014-05-09,348.7099914550781,350.6700134277344,348.7099914550781,352.1000061035156,4700.0
2014-05-12,353.0,357.92999267578125,353.0,359.4700012207031,5000.0
2014-05-13,356.8299865722656,354.0,354.0,357.1199951171875,6600.0
2014-05-14,350.8999938964844,350.7699890136719,350.0,354.94000244140625,5600.0
2014-05-15,349.9200134277344,350.0,346.760009765625,351.0,9900.0
2014-05-16,351.2900085449219,351.80999755859375,348.1499938964844,351.80999755859375,2700.0
2014-05-19,354.0,356.1000061035156,350.7200012207031,356.8900146484375,3800.0
2014-05-20,354.95001220703125,351.2099914550781,349.80999755859375,355.8999938964844,6000.0
2014-05-21,352.0,353.2300109863281,352.0,354.8699951171875,3800.0
2014-05-22,354.0,353.0199890136719,353.0199890136719,355.94000244140625,3400.0
2014-05-23,354.0,360.3500061035156,353.260009765625,361.0299987792969,5000.0
2014-05-27,363.8800048828125,368.94000244140625,362.0,369.70001220703125,14300.0
2014-05-28,366.8299865722656,370.25,366.8299865722656,371.69000244140625,7500.0
2014-05-29,374.95001220703125,369.9700012207031,368.8500061035156,375.54998779296875,6900.0
2014-05-30,368.0,367.0,364.3299865722656,371.989990234375,8100.0
2014-06-02,365.8599853515625,368.6300048828125,362.04998779296875,370.45001220703125,6800.0
2014-06-03,367.8999938964844,365.3699951171875,365.3399963378906,371.0,3000.0
2014-06-04,361.9700012207031,364.9100036621094,361.9700012207031,364.9100036621094,3100.0
2014-06-05,365.5,374.0,365.5,374.67999267578125,6400.0
2014-06-06,376.1700134277344,374.25,372.0,376.1700134277344,4000.0
2014-06-09,375.489990234375,372.5,372.0,375.489990234375,2400.0
2014-06-10,370.1400146484375,362.4700012207031,360.54998779296875,370.1400146484375,7800.0
2014-06-11,362.75,364.8299865722656,362.75,367.8299865722656,5700.0
2014-06-12,365.3299865722656,366.3500061035156,363.1600036621094,366.3500061035156,2800.0
2014-06-13,367.9700012207031,364.25,363.9700012207031,367.9700012207031,3100.0
2014-06-16,364.8599853515625,364.7799987792969,363.0,365.29998779296875,2600.0
2014-06-17,361.0,362.8800048828125,361.0,364.0,2700.0
2014-06-18,364.489990234375,365.010009765625,363.2099914550781,365.010009765625,5200.0
2014-06-19,365.0,365.29998779296875,364.0,365.7099914550781,6100.0
2014-06-20,366.3399963378906,365.2799987792969,364.30999755859375,366.3399963378906,16800.0
2014-06-23,368.0,368.45001220703125,368.0,370.6000061035156,4200.0
2014-06-24,368.510009765625,369.79998779296875,368.510009765625,370.8599853515625,2800.0
2014-06-25,370.0,371.5899963378906,369.32000732421875,371.6000061035156,4000.0
2014-06-26,372.95001220703125,371.9599914550781,370.7300109863281,373.6499938964844,2400.0
2014-06-27,369.5799865722656,371.9200134277344,366.5299987792969,371.9200134277344,9200.0
2014-06-30,369.7099914550781,369.4700012207031,366.5400085449219,369.7099914550781,4600.0
2014-07-01,371.0,376.0,371.0,377.010009765625,5300.0
2014-07-02,375.1499938964844,374.010009765625,372.0,375.1499938964844,3400.0
2014-07-03,375.54998779296875,372.5899963378906,372.0,375.6499938964844,2500.0
2014-07-07,366.1000061035156,371.8599853515625,366.1000061035156,375.5899963378906,3300.0
2014-07-08,378.989990234375,376.010009765625,374.0,378.989990234375,3100.0
2014-07-09,380.0,377.6400146484375,377.6400146484375,380.0,1300.0
2014-07-10,373.0199890136719,376.05999755859375,373.0199890136719,377.6600036621094,1700.0
2014-07-11,389.9800109863281,378.8999938964844,378.2900085449219,389.9800109863281,3400.0
2014-07-14,384.8599853515625,379.5899963378906,379.1099853515625,384.8599853515625,2700.0
2014-07-15,387.0199890136719,380.9100036621094,375.6000061035156,387.0199890136719,2600.0
2014-07-16,382.0,381.7699890136719,378.7699890136719,382.0,2400.0
2014-07-17,379.79998779296875,380.7699890136719,377.4800109863281,384.7900085449219,9300.0
2014-07-18,379.760009765625,382.6700134277344,379.760009765625,382.6700134277344,2100.0
