Date,ibmopen,ibmclose,ibmlow,ibmhigh,ibmvolume
2010-12-01,143.61000061035156,144.41000366210938,143.50999450683594,145.1300048828125,6822800.0
2010-12-02,144.3300018310547,145.17999267578125,144.3000030517578,145.85000610351562,5374000.0
2010-12-03,144.25,145.3800048828125,144.25,145.67999267578125,3710600.0
2010-12-06,144.5399932861328,144.99000549316406,144.52000427246094,145.8699951171875,3321800.0
2010-12-07,146.02000427246094,144.02000427246094,143.8699951171875,146.3000030517578,4828600.0
2010-12-08,144.35000610351562,144.97999572753906,143.83999633789062,145.64999389648438,4961400.0
2010-12-09,145.94000244140625,144.3000030517578,143.52000427246094,145.94000244140625,4405300.0
2010-12-10,144.8800048828125,144.82000732421875,143.72999572753906,144.9499969482422,3503800.0
2010-12-13,145.13999938964844,144.27999877929688,144.2100067138672,145.39999389648438,4741000.0
2010-12-14,144.25999450683594,145.82000732421875,144.25999450683594,146.00999450683594,4800800.0
2010-12-15,145.1300048828125,144.72000122070312,144.30999755859375,145.72000122070312,4447400.0
2010-12-16,144.83999633789062,144.5500030517578,144.14999389648438,145.32000732421875,4178600.0
2010-12-17,144.69000244140625,145.0,144.39999389648438,145.5,10027000.0
2010-12-20,145.38999938964844,144.50999450683594,144.38999938964844,145.5399932861328,3995000.0
2010-12-21,144.99000549316406,145.74000549316406,144.3300018310547,145.99000549316406,3777100.0
2010-12-22,145.66000366210938,145.9499969482422,145.5800018310547,146.39999389648438,3388800.0
2010-12-23,145.88999938964844,145.88999938964844,145.3300018310547,146.3300018310547,2424500.0
2010-12-27,145.1199951171875,145.33999633789062,145.0,145.6999969482422,2314700.0
2010-12-28,145.30999755859375,145.7100067138672,145.05999755859375,146.14999389648438,2699600.0
2010-12-29,146.0,146.52000427246094,145.7100067138672,147.5,3661100.0
2010-12-30,146.36000061035156,146.6699981689453,146.25,147.11000061035156,3039100.0
2010-12-31,146.72999572753906,146.75999450683594,145.9600067138672,147.07000732421875,2969800.0
2011-01-03,147.2100067138672,147.47999572753906,147.13999938964844,148.1999969482422,4603800.0
2011-01-04,147.55999755859375,147.63999938964844,146.63999938964844,148.22000122070312,5060100.0
2011-01-05,147.33999633789062,147.0500030517578,146.72999572753906,147.47999572753906,4657400.0
2011-01-06,147.1300048828125,148.66000366210938,146.82000732421875,148.7899932861328,5029200.0
2011-01-07,148.7899932861328,147.92999267578125,146.94000244140625,148.86000061035156,4135700.0
2011-01-10,147.5800018310547,147.63999938964844,147.22999572753906,148.05999755859375,3633400.0
2011-01-11,148.1999969482422,147.27999877929688,146.75,148.35000610351562,4163600.0
2011-01-12,147.99000549316406,149.10000610351562,147.6699981689453,149.2899932861328,4091500.0
2011-01-13,149.24000549316406,148.82000732421875,148.25,149.2899932861328,3445800.0
2011-01-14,148.88999938964844,150.0,148.47000122070312,150.0,4544200.0
2011-01-18,149.82000732421875,150.64999389648438,149.3800048828125,151.4600067138672,9176900.0
2011-01-19,153.25999450683594,155.69000244140625,152.8300018310547,156.1300048828125,12141000.0
2011-01-20,154.52999877929688,155.8000030517578,154.4499969482422,155.9600067138672,7439900.0
2011-01-21,156.39999389648438,155.5,154.9600067138672,156.77999877929688,7009000.0
2011-01-24,155.4199981689453,159.6300048828125,155.3300018310547,159.7899932861328,7285100.0
2011-01-25,159.2100067138672,161.44000244140625,159.0,164.35000610351562,8260800.0
2011-01-26,161.6699981689453,161.0399932861328,160.4199981689453,161.89999389648438,5353100.0
2011-01-27,161.42999267578125,161.07000732421875,160.86000061035156,162.17999267578125,4878300.0
2011-01-28,161.0500030517578,159.2100067138672,158.6699981689453,161.9199981689453,6725600.0
2011-01-31,159.17999267578125,162.0,158.67999267578125,162.0,7197200.0
2011-02-01,162.11000061035156,163.55999755859375,162.0,163.94000244140625,5831300.0
2011-02-02,163.39999389648438,163.3000030517578,162.61000061035156,163.60000610351562,3904000.0
2011-02-03,163.16000366210938,163.52999877929688,162.80999755859375,164.1999969482422,4683400.0
2011-02-04,163.47999572753906,164.0,163.22000122070312,164.13999938964844,3755200.0
2011-02-07,164.0800018310547,164.82000732421875,164.02000427246094,164.99000549316406,4928100.0
2011-02-08,164.82000732421875,166.0500030517578,164.32000732421875,166.25,5612600.0
2011-02-09,165.6199951171875,164.64999389648438,164.10000610351562,165.97000122070312,4633600.0
2011-02-10,163.89999389648438,164.08999633789062,163.17999267578125,165.0,5737800.0
2011-02-11,163.97999572753906,163.85000610351562,163.30999755859375,165.00999450683594,5185200.0
2011-02-14,164.17999267578125,163.22000122070312,162.85000610351562,164.3800048828125,4129800.0
2011-02-15,162.88999938964844,162.83999633789062,162.52000427246094,163.57000732421875,3768700.0
2011-02-16,163.3300018310547,163.39999389648438,162.75,163.60000610351562,3216000.0
2011-02-17,163.3000030517578,164.24000549316406,162.85000610351562,164.6699981689453,3230500.0
2011-02-18,164.4600067138672,164.83999633789062,164.10000610351562,164.83999633789062,4245000.0
2011-02-22,163.57000732421875,161.9499969482422,161.77999877929688,164.25999450683594,5209300.0
2011-02-23,161.80999755859375,160.17999267578125,160.13999938964844,162.67999267578125,5998100.0
2011-02-24,159.6300048828125,160.77000427246094,159.02999877929688,161.27000427246094,5707500.0
2011-02-25,161.05999755859375,162.27999877929688,160.86000061035156,162.33999633789062,4518400.0
2011-02-28,162.36000061035156,161.8800048828125,161.24000549316406,162.99000549316406,4773000.0
2011-03-01,163.14999389648438,159.97000122070312,159.8800048828125,163.14999389648438,4382800.0
2011-03-02,159.42999267578125,160.16000366210938,159.41000366210938,161.11000061035156,3413000.0
2011-03-03,161.4199981689453,163.47999572753906,161.27000427246094,164.0,4057800.0
2011-03-04,163.39999389648438,161.8300018310547,160.64999389648438,164.30999755859375,4910700.0
2011-03-07,161.60000610351562,159.92999267578125,158.85000610351562,162.97999572753906,5312000.0
2011-03-08,159.6999969482422,162.27999877929688,159.2100067138672,163.42999267578125,5384800.0
2011-03-09,163.47000122070312,165.86000061035156,163.27999877929688,167.72000122070312,9086600.0
2011-03-10,164.63999938964844,162.02000427246094,161.3800048828125,164.6699981689453,7041400.0
2011-03-11,162.39999389648438,162.42999267578125,160.83999633789062,163.24000549316406,4271000.0
2011-03-14,161.16000366210938,161.38999938964844,160.08999633789062,161.97999572753906,4300500.0
2011-03-15,157.35000610351562,159.02000427246094,156.8800048828125,159.63999938964844,6475800.0
2011-03-16,156.52000427246094,153.0,151.7100067138672,156.97999572753906,12195300.0
2011-03-17,154.0,154.17999267578125,152.6999969482422,154.5,7376400.0
2011-03-18,156.5,155.88999938964844,154.32000732421875,156.9499969482422,11450000.0
2011-03-21,157.63999938964844,157.67999267578125,157.07000732421875,159.6300048828125,5784000.0
2011-03-22,158.55999755859375,158.0,157.52000427246094,158.61000061035156,4311400.0
2011-03-23,158.0,159.52999877929688,157.52999877929688,160.0800018310547,4782500.0
2011-03-24,160.22999572753906,160.0399932861328,158.83999633789062,160.7100067138672,5145800.0
2011-03-25,160.97999572753906,162.17999267578125,160.75999450683594,162.74000549316406,5348100.0
2011-03-28,161.5399932861328,161.3699951171875,161.1199951171875,162.5800018310547,3972800.0
2011-03-29,161.33999633789062,162.8800048828125,161.14999389648438,163.08999633789062,3456700.0
2011-03-30,163.5500030517578,163.60000610351562,163.02000427246094,163.99000549316406,3394100.0
2011-03-31,163.39999389648438,163.07000732421875,163.07000732421875,164.05999755859375,3860800.0
2011-04-01,163.6999969482422,164.27000427246094,163.0399932861328,164.4199981689453,4381900.0
2011-04-04,164.4199981689453,164.25,163.5800018310547,164.72999572753906,3225100.0
2011-04-05,163.80999755859375,163.99000549316406,163.6199951171875,164.6999969482422,3612000.0
2011-04-06,164.33999633789062,164.0399932861328,163.80999755859375,164.75,3774800.0
2011-04-07,164.10000610351562,164.3800048828125,163.27999877929688,164.5500030517578,3666700.0
2011-04-08,164.35000610351562,164.0500030517578,163.16000366210938,164.3800048828125,3324100.0
2011-04-11,163.44000244140625,163.9499969482422,163.11000061035156,164.0,4139000.0
2011-04-12,163.36000061035156,163.25,162.3000030517578,163.77000427246094,3860600.0
2011-04-13,163.97000122070312,163.9499969482422,163.66000366210938,164.92999267578125,4181900.0
2011-04-14,163.83999633789062,164.97000122070312,163.16000366210938,165.36000061035156,4699100.0
2011-04-15,165.0,166.2100067138672,164.8699951171875,166.33999633789062,5287400.0
2011-04-18,164.63999938964844,165.94000244140625,162.86000061035156,166.16000366210938,6160700.0
2011-04-19,165.7100067138672,165.39999389648438,164.44000244140625,166.3800048828125,6547100.0
2011-04-20,163.10000610351562,164.75,162.19000244140625,165.88999938964844,10891800.0
2011-04-21,165.6300048828125,168.27999877929688,164.86000061035156,168.4499969482422,6158400.0
2011-04-25,167.64999389648438,167.6699981689453,167.22999572753906,168.77000427246094,3583800.0
2011-04-26,167.99000549316406,168.49000549316406,167.39999389648438,169.1999969482422,7300000.0
2011-04-27,168.61000061035156,170.3699951171875,168.4600067138672,170.58999633789062,5299700.0
2011-04-28,169.99000549316406,170.77999877929688,169.6999969482422,171.3800048828125,5087700.0
2011-04-29,171.10000610351562,170.5800018310547,170.47999572753906,173.0,5587700.0
2011-05-02,172.11000061035156,172.14999389648438,171.49000549316406,173.5399932861328,5396200.0
2011-05-03,172.0,172.8699951171875,171.22999572753906,173.47999572753906,5007700.0
2011-05-04,172.36000061035156,170.6199951171875,169.58999633789062,172.6199951171875,6890300.0
2011-05-05,170.47000122070312,168.4600067138672,167.5,170.8699951171875,7332000.0
2011-05-06,169.02999877929688,168.88999938964844,168.24000549316406,170.14999389648438,4839400.0
2011-05-09,168.38999938964844,169.10000610351562,168.30999755859375,169.85000610351562,3594800.0
2011-05-10,169.25,170.3800048828125,169.22000122070312,170.89999389648438,4934800.0
2011-05-11,170.3000030517578,169.5,167.82000732421875,170.52000427246094,4663200.0
2011-05-12,169.64999389648438,172.24000549316406,168.64999389648438,172.77000427246094,5138500.0
2011-05-13,171.6999969482422,169.9199981689453,169.44000244140625,172.14999389648438,5167400.0
2011-05-16,169.80999755859375,168.86000061035156,168.30999755859375,170.63999938964844,4662200.0
2011-05-17,167.85000610351562,170.5,166.52999877929688,171.41000366210938,8773200.0
2011-05-18,170.10000610351562,170.44000244140625,169.4600067138672,171.19000244140625,4154300.0
2011-05-19,170.86000061035156,170.58999633789062,169.32000732421875,171.39999389648438,3538300.0
2011-05-20,170.39999389648438,170.16000366210938,169.3800048828125,171.14999389648438,4869900.0
2011-05-23,168.5800018310547,168.25999450683594,167.07000732421875,168.69000244140625,5144000.0
2011-05-24,168.5,167.99000549316406,167.50999450683594,168.6699981689453,4643600.0
2011-05-25,167.6300048828125,167.75,167.50999450683594,168.39999389648438,3882100.0
2011-05-26,167.4600067138672,167.17999267578125,165.89999389648438,167.5,5771300.0
2011-05-27,167.91000366210938,167.5,167.0,168.47000122070312,3277600.0
2011-05-31,168.44000244140625,168.92999267578125,167.82000732421875,169.88999938964844,9123400.0
2011-06-01,168.89999389648438,166.55999755859375,166.5,169.5800018310547,5134600.0
2011-06-02,166.44000244140625,166.08999633789062,165.7100067138672,167.10000610351562,3854100.0
2011-06-03,164.3000030517578,165.0500030517578,164.1300048828125,165.88999938964844,5230500.0
2011-06-06,164.75999450683594,164.75,164.27000427246094,165.5800018310547,3619700.0
2011-06-07,165.11000061035156,163.69000244140625,163.61000061035156,165.24000549316406,4187000.0
2011-06-08,163.27000427246094,164.33999633789062,163.25999450683594,164.85000610351562,3850800.0
2011-06-09,165.00999450683594,164.83999633789062,164.75999450683594,165.9600067138672,4299800.0
2011-06-10,164.57000732421875,163.17999267578125,162.8699951171875,164.83999633789062,4683300.0
2011-06-13,164.44000244140625,163.1699981689453,162.72999572753906,164.4600067138672,5099200.0
2011-06-14,163.8699951171875,164.1199951171875,163.64999389648438,164.57000732421875,7050000.0
2011-06-15,162.75,162.3300018310547,161.52000427246094,163.41000366210938,5225600.0
2011-06-16,162.05999755859375,162.6699981689453,161.77999877929688,163.6300048828125,4861100.0
2011-06-17,164.24000549316406,164.44000244140625,163.5800018310547,165.10000610351562,7149700.0
2011-06-20,163.6999969482422,165.02000427246094,163.58999633789062,165.61000061035156,3956100.0
2011-06-21,165.1999969482422,166.22000122070312,164.0,166.75,5387300.0
2011-06-22,165.58999633789062,165.67999267578125,165.10000610351562,166.80999755859375,3960500.0
2011-06-23,164.05999755859375,166.1199951171875,163.8000030517578,166.72999572753906,5271500.0
2011-06-24,165.85000610351562,165.07000732421875,164.57000732421875,165.94000244140625,4402600.0
2011-06-27,165.74000549316406,167.6199951171875,165.2100067138672,168.24000549316406,4446700.0
2011-06-28,168.3300018310547,170.00999450683594,168.00999450683594,170.6999969482422,4850000.0
2011-06-29,170.61000061035156,170.5399932861328,169.82000732421875,170.86000061035156,3817100.0
2011-06-30,171.11000061035156,171.5500030517578,170.75,172.4499969482422,5105200.0
2011-07-01,171.61000061035156,174.5399932861328,171.49000549316406,174.64999389648438,5181700.0
2011-07-05,173.52000427246094,175.42999267578125,173.52000427246094,175.42999267578125,4586500.0
2011-07-06,175.19000244140625,177.7100067138672,175.08999633789062,177.77000427246094,5885900.0
2011-07-07,176.77999877929688,176.47999572753906,176.1199951171875,177.27000427246094,5905600.0
2011-07-08,175.49000549316406,176.49000549316406,175.00999450683594,176.49000549316406,4399900.0
2011-07-11,174.89999389648438,174.99000549316406,174.61000061035156,176.14999389648438,4766500.0
2011-07-12,174.92999267578125,174.0500030517578,173.88999938964844,175.3699951171875,5036800.0
2011-07-13,174.89999389648438,174.32000732421875,174.0,176.32000732421875,4074800.0
2011-07-14,174.39999389648438,174.22999572753906,173.83999633789062,176.10000610351562,4613100.0
2011-07-15,175.0800018310547,175.5399932861328,174.07000732421875,175.94000244140625,5347100.0
2011-07-18,174.72999572753906,175.27999877929688,173.5800018310547,176.4600067138672,8879700.0
2011-07-19,178.74000549316406,185.2100067138672,178.64999389648438,185.2100067138672,13245600.0
2011-07-20,183.83999633789062,183.64999389648438,183.0,184.4199981689453,5901100.0
2011-07-21,183.58999633789062,184.89999389648438,182.89999389648438,185.5,4958400.0
2011-07-22,184.63999938964844,185.17999267578125,184.25999450683594,185.6300048828125,4516100.0
2011-07-25,183.88999938964844,183.6999969482422,183.27999877929688,184.9600067138672,4987000.0
2011-07-26,182.94000244140625,182.92999267578125,182.64999389648438,184.0500030517578,4356200.0
2011-07-27,182.00999450683594,181.35000610351562,180.92999267578125,182.91000366210938,5806800.0
2011-07-28,181.05999755859375,181.8000030517578,180.8800048828125,183.27000427246094,4478800.0
2011-07-29,180.25999450683594,181.85000610351562,179.72999572753906,183.42999267578125,6665600.0
2011-08-01,182.60000610351562,180.75,178.5,183.69000244140625,5842700.0
2011-08-02,179.9499969482422,178.0500030517578,177.86000061035156,182.2899932861328,5770400.0
2011-08-03,177.6699981689453,178.8300018310547,175.41000366210938,179.22999572753906,6722000.0
2011-08-04,176.5,171.47999572753906,171.17999267578125,177.9199981689453,11022300.0
2011-08-05,172.10000610351562,172.97999572753906,166.52000427246094,174.22000122070312,11871800.0
2011-08-08,168.8300018310547,166.22000122070312,166.0,172.61000061035156,15804900.0
2011-08-09,167.4600067138672,170.61000061035156,162.0,171.0500030517578,12517600.0
2011-08-10,168.17999267578125,162.5399932861328,161.85000610351562,169.22999572753906,13993600.0
2011-08-11,164.10000610351562,166.72999572753906,162.94000244140625,168.77000427246094,9175600.0
2011-08-12,168.5,168.1999969482422,165.8300018310547,169.3800048828125,5187000.0
2011-08-15,171.32000732421875,172.99000549316406,170.38999938964844,174.0,7645400.0
2011-08-16,172.19000244140625,171.24000549316406,169.0,172.19000244140625,5585400.0
2011-08-17,171.57000732421875,171.47999572753906,169.88999938964844,172.99000549316406,5129700.0
2011-08-18,166.32000732421875,163.8300018310547,160.16000366210938,166.4600067138672,15082600.0
2011-08-19,162.1699981689453,157.5399932861328,157.1300048828125,163.94000244140625,14068600.0
2011-08-22,161.35000610351562,158.97999572753906,157.6199951171875,161.67999267578125,7249100.0
2011-08-23,160.64999389648438,164.32000732421875,159.52999877929688,164.58999633789062,6923300.0
2011-08-24,164.1300048828125,166.75999450683594,163.35000610351562,166.8300018310547,6427000.0
2011-08-25,167.52000427246094,165.5800018310547,164.85000610351562,168.52999877929688,6751600.0
2011-08-26,164.85000610351562,169.13999938964844,163.27999877929688,169.3300018310547,6438200.0
2011-08-29,170.5800018310547,172.6199951171875,170.36000061035156,172.72000122070312,5293400.0
2011-08-30,172.05999755859375,172.50999450683594,170.8800048828125,173.50999450683594,4477700.0
2011-08-31,173.2899932861328,171.91000366210938,170.7100067138672,173.72000122070312,6074200.0
2011-09-01,172.7100067138672,170.3300018310547,170.1199951171875,173.67999267578125,5463900.0
2011-09-02,167.69000244140625,166.97999572753906,166.0,168.92999267578125,4979100.0
2011-09-06,163.05999755859375,165.11000061035156,162.1999969482422,165.5500030517578,5761200.0
2011-09-07,167.27999877929688,167.30999755859375,166.16000366210938,167.89999389648438,6796600.0
2011-09-08,167.0,165.25,165.10000610351562,169.5800018310547,6027200.0
2011-09-09,164.57000732421875,161.3699951171875,160.80999755859375,165.19000244140625,6743900.0
2011-09-12,160.0399932861328,162.4199981689453,158.75999450683594,162.44000244140625,5247200.0
2011-09-13,163.63999938964844,163.42999267578125,161.5399932861328,163.9199981689453,4723800.0
2011-09-14,164.00999450683594,167.24000549316406,161.99000549316406,169.66000366210938,6980700.0
2011-09-15,168.63999938964844,170.08999633789062,167.22999572753906,170.16000366210938,5464400.0
2011-09-16,171.3300018310547,172.99000549316406,169.74000549316406,172.99000549316406,11048100.0
2011-09-19,169.5,173.1300048828125,169.42999267578125,173.8699951171875,4755600.0
2011-09-20,173.57000732421875,174.72000122070312,172.6999969482422,177.42999267578125,6209600.0
2011-09-21,175.0,173.02000427246094,172.6199951171875,177.6699981689453,7043100.0
2011-09-22,168.3300018310547,168.6199951171875,166.5,169.97000122070312,8195600.0
2011-09-23,166.99000549316406,169.33999633789062,165.75999450683594,169.5399932861328,5586600.0
2011-09-26,170.9600067138672,174.50999450683594,169.86000061035156,174.6999969482422,6745700.0
2011-09-27,176.82000732421875,177.7100067138672,176.42999267578125,179.6199951171875,7638800.0
2011-09-28,177.97000122070312,177.5500030517578,177.0800018310547,180.75,7732200.0
2011-09-29,179.69000244140625,179.1699981689453,175.52999877929688,180.91000366210938,6944300.0
2011-09-30,176.00999450683594,174.8699951171875,174.75,178.27000427246094,7807400.0
2011-10-03,174.36000061035156,173.2899932861328,173.0399932861328,177.9199981689453,9042600.0
2011-10-04,171.5399932861328,174.74000549316406,168.8800048828125,175.07000732421875,9200000.0
2011-10-05,174.57000732421875,176.85000610351562,172.67999267578125,177.3000030517578,5851700.0
2011-10-06,176.80999755859375,181.69000244140625,175.66000366210938,181.99000549316406,7180900.0
2011-10-07,182.32000732421875,182.38999938964844,181.63999938964844,183.72000122070312,6842600.0
2011-10-10,183.0,186.6199951171875,182.89999389648438,186.6300048828125,5784800.0
2011-10-11,184.58999633789062,185.0,184.11000061035156,186.0,5330500.0
2011-10-12,186.0800018310547,186.1199951171875,185.64999389648438,188.0,5338200.0
2011-10-13,184.97000122070312,186.82000732421875,184.5,187.5,4399200.0
2011-10-14,188.19000244140625,190.52999877929688,187.72999572753906,190.52999877929688,5368200.0
2011-10-17,189.7100067138672,186.58999633789062,185.89999389648438,190.16000366210938,8790300.0
2011-10-18,178.0,178.89999389648438,176.25,179.3800048828125,15729400.0
2011-10-19,179.67999267578125,177.38999938964844,177.00999450683594,179.80999755859375,6708300.0
2011-10-20,178.1300048828125,177.25,176.1699981689453,179.24000549316406,7513800.0
2011-10-21,179.11000061035156,181.6300048828125,178.75,181.6699981689453,8054200.0
2011-10-24,181.50999450683594,182.25,180.6199951171875,183.38999938964844,5890600.0
2011-10-25,181.66000366210938,180.36000061035156,180.00999450683594,182.97000122070312,5373100.0
2011-10-26,181.74000549316406,181.97000122070312,179.02999877929688,182.27999877929688,5387700.0
2011-10-27,184.99000549316406,185.8800048828125,183.17999267578125,187.0,7057800.0
2011-10-28,185.57000732421875,187.4499969482422,185.27999877929688,188.07000732421875,5009800.0
2011-10-31,185.58999633789062,184.6300048828125,184.6300048828125,186.91000366210938,4710000.0
2011-11-01,181.5500030517578,181.35000610351562,180.74000549316406,183.25999450683594,5881200.0
2011-11-02,184.0,183.9199981689453,183.02999877929688,185.25,4136600.0
2011-11-03,185.1300048828125,187.3000030517578,184.02000427246094,187.77999877929688,4953500.0
2011-11-04,186.27000427246094,186.3800048828125,184.74000549316406,187.13999938964844,3237600.0
2011-11-07,186.22000122070312,187.32000732421875,184.75,187.72999572753906,3530800.0
2011-11-08,187.47999572753906,187.25,185.50999450683594,187.8800048828125,4330600.0
2011-11-09,184.1999969482422,182.24000549316406,181.16000366210938,185.24000549316406,5494800.0
2011-11-10,183.5800018310547,183.35000610351562,181.8699951171875,184.77000427246094,3881600.0
2011-11-11,185.27000427246094,187.3800048828125,185.13999938964844,187.8300018310547,3665300.0
2011-11-14,189.1699981689453,187.35000610351562,186.85000610351562,189.83999633789062,6038600.0
2011-11-15,187.49000549316406,188.75,185.63999938964844,189.97000122070312,4585300.0
2011-11-16,187.82000732421875,186.6199951171875,186.3000030517578,189.89999389648438,4616800.0
2011-11-17,186.80999755859375,185.72999572753906,183.38999938964844,188.8300018310547,5840500.0
2011-11-18,186.7100067138672,185.24000549316406,184.66000366210938,186.97000122070312,4440900.0
2011-11-21,183.3699951171875,181.47999572753906,180.0,183.9600067138672,5145100.0
2011-11-22,182.22000122070312,181.30999755859375,180.2899932861328,182.97999572753906,4178600.0
2011-11-23,180.6699981689453,177.9499969482422,177.52000427246094,181.49000549316406,4800900.0
2011-11-25,178.00999450683594,177.05999755859375,177.05999755859375,179.55999755859375,2232800.0
2011-11-28,182.7100067138672,182.2100067138672,180.6699981689453,182.92999267578125,4524200.0
2011-11-29,182.02000427246094,180.94000244140625,180.83999633789062,183.30999755859375,3661600.0
2011-11-30,184.57000732421875,188.0,184.2100067138672,188.35000610351562,7836800.0
2011-12-01,187.00999450683594,189.4499969482422,186.77000427246094,189.99000549316406,4858800.0
2011-12-02,189.9199981689453,189.66000366210938,189.4499969482422,191.3300018310547,4962200.0
2011-12-05,191.17999267578125,190.83999633789062,190.3800048828125,193.61000061035156,5699400.0
2011-12-06,190.64999389648438,192.94000244140625,190.32000732421875,193.52999877929688,4144900.0
2011-12-07,191.99000549316406,194.0500030517578,191.27999877929688,194.89999389648438,5081700.0
2011-12-08,192.47999572753906,191.5800018310547,191.07000732421875,193.8000030517578,4369000.0
2011-12-09,192.91000366210938,194.55999755859375,192.39999389648438,194.8699951171875,4847900.0
2011-12-12,193.63999938964844,192.17999267578125,191.22000122070312,193.89999389648438,3796100.0
2011-12-13,193.4600067138672,191.14999389648438,190.63999938964844,194.3000030517578,5008400.0
2011-12-14,189.83999633789062,188.72000122070312,188.0,190.27999877929688,5057700.0
2011-12-15,190.47999572753906,187.47999572753906,186.88999938964844,191.1999969482422,4474500.0
2011-12-16,188.00999450683594,183.57000732421875,181.91000366210938,188.00999450683594,11849400.0
2011-12-19,184.50999450683594,182.88999938964844,182.25,184.69000244140625,5039900.0
2011-12-20,185.5,187.24000549316406,184.75999450683594,187.3300018310547,4740100.0
2011-12-21,183.22000122070312,181.47000122070312,179.0399932861328,183.5,9282500.0
2011-12-22,182.7100067138672,182.0399932861328,181.0,182.8000030517578,5052000.0
2011-12-23,183.11000061035156,184.75,181.88999938964844,184.85000610351562,3052300.0
2011-12-27,184.97000122070312,184.9499969482422,184.38999938964844,185.85000610351562,2775200.0
2011-12-28,185.19000244140625,183.99000549316406,183.33999633789062,185.39999389648438,2872000.0
2011-12-29,184.07000732421875,186.17999267578125,184.00999450683594,186.22999572753906,2941600.0
2011-12-30,186.3300018310547,183.8800048828125,183.85000610351562,186.47999572753906,3530900.0
2012-01-03,186.72999572753906,186.3000030517578,186.0,188.7100067138672,5646000.0
2012-01-04,185.57000732421875,185.5399932861328,184.94000244140625,186.3300018310547,4346700.0
2012-01-05,184.80999755859375,184.66000366210938,183.10000610351562,185.02999877929688,4463100.0
2012-01-06,184.38999938964844,182.5399932861328,182.30999755859375,184.47999572753906,4897100.0
2012-01-09,182.1999969482422,181.58999633789062,180.27000427246094,182.27000427246094,5201200.0
2012-01-10,183.22999572753906,181.30999755859375,181.1999969482422,183.72000122070312,5161000.0
2012-01-11,180.72999572753906,182.32000732421875,180.5,182.80999755859375,4110800.0
2012-01-12,181.86000061035156,180.5500030517578,178.3800048828125,181.91000366210938,6881000.0
2012-01-13,179.47999572753906,179.16000366210938,177.35000610351562,179.61000061035156,5279200.0
2012-01-17,180.36000061035156,180.0,179.32000732421875,182.0,6003400.0
2012-01-18,179.8300018310547,181.07000732421875,179.5,181.60000610351562,4600600.0
2012-01-19,181.7899932861328,180.52000427246094,180.35000610351562,182.36000061035156,8567200.0
2012-01-20,185.77000427246094,188.52000427246094,184.75,188.97000122070312,12849700.0
2012-01-23,187.91000366210938,189.97999572753906,187.6699981689453,190.52000427246094,5751700.0
2012-01-24,188.6300048828125,191.92999267578125,188.52000427246094,192.3000030517578,5345700.0
2012-01-25,191.3300018310547,191.72999572753906,189.61000061035156,192.24000549316406,4359700.0
2012-01-26,191.7899932861328,190.97999572753906,190.47000122070312,192.7899932861328,4004700.0
2012-01-27,190.00999450683594,190.4600067138672,189.80999755859375,191.77000427246094,3360400.0
2012-01-30,189.38999938964844,192.5,188.22000122070312,192.72999572753906,4359000.0
2012-01-31,193.08999633789062,192.60000610351562,191.0,193.10000610351562,4826800.0
2012-02-01,193.2100067138672,192.6199951171875,192.41000366210938,194.80999755859375,5088800.0
2012-02-02,192.72000122070312,191.52999877929688,191.3300018310547,193.3300018310547,3907300.0
2012-02-03,192.92999267578125,193.63999938964844,192.5399932861328,194.1300048828125,4521700.0
2012-02-06,192.47999572753906,192.82000732421875,192.0,193.75999450683594,3639800.0
2012-02-07,192.4499969482422,193.35000610351562,191.97000122070312,194.13999938964844,3433000.0
2012-02-08,192.77999877929688,192.9499969482422,191.72999572753906,193.5800018310547,3803800.0
2012-02-09,193.02999877929688,193.1300048828125,192.5500030517578,194.4600067138672,3876400.0
2012-02-10,191.75999450683594,192.4199981689453,191.27999877929688,192.42999267578125,3391100.0
2012-02-13,193.30999755859375,192.6199951171875,191.74000549316406,193.69000244140625,2458800.0
2012-02-14,191.75999450683594,192.22000122070312,190.8300018310547,192.60000610351562,3398100.0
2012-02-15,192.30999755859375,192.25,191.25999450683594,193.44000244140625,4020900.0
2012-02-16,192.61000061035156,193.02000427246094,192.0,193.25,3525500.0
2012-02-17,193.7100067138672,193.4199981689453,192.3000030517578,193.86000061035156,3746500.0
2012-02-21,193.72999572753906,193.38999938964844,192.4600067138672,194.24000549316406,3293600.0
2012-02-22,193.02999877929688,193.8699951171875,192.75,194.74000549316406,3275800.0
2012-02-23,193.8699951171875,197.61000061035156,193.27999877929688,199.22999572753906,8032700.0
2012-02-24,198.3800048828125,197.75999450683594,196.61000061035156,198.55999755859375,3353200.0
2012-02-27,196.77999877929688,197.52999877929688,196.10000610351562,198.7100067138672,3758400.0
2012-02-28,197.75,197.97999572753906,197.42999267578125,198.9600067138672,3167400.0
2012-02-29,197.86000061035156,196.72999572753906,196.4499969482422,199.1699981689453,5117100.0
2012-03-01,197.22999572753906,197.52999877929688,196.92999267578125,198.47000122070312,3560300.0
2012-03-02,197.10000610351562,198.80999755859375,197.05999755859375,198.88999938964844,3727400.0
2012-03-05,198.36000061035156,200.66000366210938,198.3000030517578,201.19000244140625,6938000.0
2012-03-06,199.13999938964844,197.25999450683594,196.80999755859375,199.63999938964844,5214700.0
2012-03-07,198.08999633789062,197.77000427246094,197.30999755859375,198.57000732421875,3346900.0
2012-03-08,199.24000549316406,199.80999755859375,198.64999389648438,199.99000549316406,3145800.0
