Date,amznopen,amznclose,amznlow,amznhigh,amznvolume
2010-05-07,127.97000122070312,124.9800033569336,123.76000213623047,131.17999267578125,11927600
2010-05-10,129.72999572753906,131.2899932861328,129.25999450683594,132.2100067138672,6806100
2010-05-11,129.9499969482422,130.4600067138672,128.47000122070312,133.0800018310547,6044100
2010-05-12,131.41000366210938,133.8699951171875,129.67999267578125,134.1300048828125,5904500
2010-05-13,133.92999267578125,131.47000122070312,131.0,136.99000549316406,5940200
2010-05-14,130.36000061035156,128.52999877929688,126.76000213623047,131.0,5277800
2010-05-17,128.24000549316406,128.91000366210938,125.80000305175781,129.9499969482422,5642200
2010-05-18,130.13999938964844,126.27999877929688,125.51000213623047,131.25,5256900
2010-05-19,125.51000213623047,124.58999633789062,123.80000305175781,127.93000030517578,6463300
2010-05-20,122.63999938964844,119.70999908447266,118.77999877929688,125.0,8594400
2010-05-21,117.9000015258789,122.72000122070312,117.5199966430664,124.97000122070312,7966900
2010-05-24,122.56999969482422,122.12000274658203,120.6500015258789,124.5,4535900
2010-05-25,118.54000091552734,124.86000061035156,118.5,125.19000244140625,6913400
2010-05-26,125.05000305175781,123.20999908447266,122.30000305175781,125.79000091552734,6964600
2010-05-27,124.9800033569336,126.69999694824219,120.5999984741211,126.8499984741211,4747700
2010-05-28,126.06999969482422,125.45999908447266,124.01000213623047,127.5999984741211,3954800
2010-06-01,124.97000122070312,123.23999786376953,123.0199966430664,126.56999969482422,3659500
2010-06-02,124.0199966430664,126.30999755859375,121.6500015258789,126.43000030517578,4764700
2010-06-03,126.25,128.75999450683594,124.8499984741211,129.14999389648438,5276900
2010-06-04,126.33000183105469,122.7699966430664,122.18000030517578,128.1999969482422,5497700
2010-06-07,125.83999633789062,122.01000213623047,121.66999816894531,126.61000061035156,6566400
2010-06-08,122.0,118.83999633789062,115.80000305175781,122.0,11484400
2010-06-09,120.30999755859375,117.91000366210938,117.36000061035156,121.47000122070312,7369200
2010-06-10,120.0,123.20999908447266,119.19999694824219,123.5,6061800
2010-06-11,121.38999938964844,123.02999877929688,120.29000091552734,123.52999877929688,4204600
2010-06-14,124.23999786376953,123.83000183105469,123.5,125.69999694824219,3923000
2010-06-15,123.19999694824219,126.83999633789062,122.5,126.91999816894531,4541000
2010-06-16,125.38999938964844,126.9000015258789,125.36000061035156,127.9800033569336,3964300
2010-06-17,126.73999786376953,125.88999938964844,124.69000244140625,127.80000305175781,3479000
2010-06-18,126.4800033569336,125.83000183105469,125.06999969482422,127.4800033569336,3836000
2010-06-21,126.79000091552734,122.55000305175781,121.41000366210938,127.4800033569336,5327700
2010-06-22,122.6500015258789,122.30999755859375,121.55000305175781,125.2300033569336,6207200
2010-06-23,122.11000061035156,121.44999694824219,120.04000091552734,123.22000122070312,5455100
2010-06-24,120.61000061035156,118.33000183105469,116.80000305175781,120.8499984741211,7771100
2010-06-25,118.13999938964844,121.0,117.62999725341797,121.76000213623047,5769700
2010-06-28,118.8499984741211,117.80000305175781,117.0999984741211,120.04000091552734,5612200
2010-06-29,116.26000213623047,108.61000061035156,106.01000213623047,116.4800033569336,12866300
2010-06-30,108.58000183105469,109.26000213623047,108.11000061035156,112.68000030517578,9740700
2010-07-01,108.9000015258789,110.95999908447266,106.69999694824219,111.69000244140625,8529800
2010-07-02,110.91999816894531,109.13999938964844,108.55999755859375,111.29000091552734,4477100
2010-07-06,110.6500015258789,110.05999755859375,109.0,112.52999877929688,5219300
2010-07-07,109.83999633789062,113.43000030517578,109.80999755859375,113.62999725341797,4941000
2010-07-08,115.0199966430664,116.22000122070312,114.06999969482422,117.4800033569336,6775000
2010-07-09,116.55000305175781,117.26000213623047,114.6500015258789,117.4000015258789,4065100
2010-07-12,117.80999755859375,119.51000213623047,117.31999969482422,119.69999694824219,4783600
2010-07-13,120.69000244140625,123.6500015258789,120.30000305175781,124.87999725341797,7091100
2010-07-14,123.02999877929688,123.30000305175781,121.47000122070312,123.75,5257000
2010-07-15,120.12999725341797,122.05999755859375,119.26000213623047,122.4800033569336,6047700
2010-07-16,121.27999877929688,118.48999786376953,118.01000213623047,121.91999816894531,6227900
2010-07-19,118.37999725341797,119.94000244140625,117.0,120.73999786376953,5030900
2010-07-20,120.61000061035156,120.0999984741211,117.51000213623047,120.70999908447266,6785000
2010-07-21,120.62000274658203,117.43000030517578,117.26000213623047,121.25,5011700
2010-07-22,118.70999908447266,120.06999969482422,118.0199966430664,120.87000274658203,15003400
2010-07-23,105.93000030517578,118.87000274658203,105.80000305175781,119.27999877929688,42421100
2010-07-26,118.26000213623047,118.4000015258789,114.87999725341797,118.5999984741211,11137800
2010-07-27,118.43000030517578,117.12999725341797,115.06999969482422,118.5,7796100
2010-07-28,117.0,117.12999725341797,116.4000015258789,118.19999694824219,5472300
2010-07-29,117.98999786376953,116.86000061035156,115.5199966430664,118.87000274658203,6175800
2010-07-30,115.52999877929688,117.88999938964844,114.51000213623047,118.73999786376953,7077500
2010-08-02,119.1500015258789,120.06999969482422,117.56999969482422,120.37999725341797,5443700
2010-08-03,120.0,122.41999816894531,119.68000030517578,122.87000274658203,5953800
2010-08-04,123.05999755859375,127.58000183105469,123.0,128.47000122070312,9270800
2010-08-05,126.7699966430664,127.83000183105469,125.81999969482422,128.0,4282300
2010-08-06,126.72000122070312,128.32000732421875,125.9000015258789,128.39999389648438,5065200
2010-08-09,128.4600067138672,128.8300018310547,127.8499984741211,129.92999267578125,5085800
2010-08-10,127.94999694824219,130.0,127.37999725341797,130.0,5706900
2010-08-11,128.10000610351562,125.88999938964844,125.19999694824219,128.1199951171875,5541700
2010-08-12,123.76000213623047,126.55999755859375,123.55000305175781,127.0,4367900
2010-08-13,126.05999755859375,124.69000244140625,124.26000213623047,127.4800033569336,3976600
2010-08-16,123.61000061035156,126.06999969482422,123.04000091552734,127.37000274658203,4024700
2010-08-17,127.33999633789062,128.86000061035156,126.79000091552734,129.97999572753906,5044700
2010-08-18,129.25,129.64999389648438,128.25999450683594,130.80999755859375,7901500
2010-08-19,129.22000122070312,127.56999969482422,126.81999969482422,130.02000427246094,5582500
2010-08-20,127.19999694824219,127.76000213623047,126.0199966430664,128.0399932861328,4170100
2010-08-23,127.86000061035156,126.5999984741211,126.5,129.22000122070312,3861300
2010-08-24,125.41000366210938,124.52999877929688,123.18000030517578,125.44000244140625,5369700
2010-08-25,123.8499984741211,126.8499984741211,123.83000183105469,127.37000274658203,5344500
2010-08-26,127.1500015258789,124.86000061035156,124.81999969482422,127.58999633789062,4694500
2010-08-27,125.45999908447266,126.63999938964844,122.25,126.63999938964844,5080000
2010-08-30,126.02999877929688,123.79000091552734,123.69000244140625,126.94999694824219,3426000
2010-08-31,122.8499984741211,124.83000183105469,122.5,125.9000015258789,4225600
2010-09-01,126.36000061035156,132.49000549316406,126.16999816894531,132.60000610351562,7138300
2010-09-02,132.1699981689453,135.2100067138672,132.0500030517578,135.2100067138672,5407400
2010-09-03,136.88999938964844,138.7899932861328,136.6300048828125,139.5,6581200
2010-09-07,137.55999755859375,137.22000122070312,136.88999938964844,138.60000610351562,3883000
2010-09-08,137.92999267578125,139.13999938964844,136.4499969482422,139.6999969482422,5828500
2010-09-09,140.38999938964844,140.3800048828125,139.25999450683594,141.3699951171875,4958000
2010-09-10,140.75,142.44000244140625,140.0399932861328,142.60000610351562,5043600
2010-09-13,144.07000732421875,145.07000732421875,143.75999450683594,145.74000549316406,5077400
2010-09-14,144.5,145.75,143.8300018310547,146.6999969482422,4319400
2010-09-15,144.8800048828125,145.4499969482422,143.55999755859375,145.6199951171875,4903600
2010-09-16,145.39999389648438,148.1300048828125,145.16000366210938,148.22999572753906,5827000
2010-09-17,148.89999389648438,148.32000732421875,146.5,148.97999572753906,7259600
2010-09-20,148.6999969482422,151.3000030517578,147.35000610351562,151.9499969482422,6449400
2010-09-21,150.75999450683594,150.72999572753906,149.60000610351562,153.30999755859375,7542000
2010-09-22,149.83999633789062,151.8300018310547,149.10000610351562,152.6999969482422,6612400
2010-09-23,151.1999969482422,152.85000610351562,150.97000122070312,155.9199981689453,7065600
2010-09-24,155.42999267578125,160.72999572753906,155.4199981689453,160.88999938964844,10590600
2010-09-27,160.22000122070312,159.3699951171875,157.8800048828125,161.1999969482422,6446300
2010-09-28,159.83999633789062,159.6999969482422,154.88999938964844,160.8800048828125,8494200
2010-09-29,159.02999877929688,158.99000549316406,157.75,161.77999877929688,7287500
2010-09-30,160.00999450683594,157.05999755859375,155.60000610351562,160.92999267578125,7606000
2010-10-01,157.0800018310547,153.7100067138672,152.1999969482422,157.44000244140625,8683400
2010-10-04,153.9499969482422,155.38999938964844,152.7899932861328,155.9600067138672,5346500
2010-10-05,157.0800018310547,160.8699951171875,157.00999450683594,161.2100067138672,5620000
2010-10-06,160.60000610351562,155.39999389648438,154.60000610351562,160.67999267578125,6060800
2010-10-07,156.50999450683594,156.27000427246094,153.38999938964844,157.39999389648438,4622000
2010-10-08,155.17999267578125,155.5500030517578,152.77999877929688,156.27999877929688,6918400
2010-10-11,154.88999938964844,153.02999877929688,152.33999633789062,156.6300048828125,4486400
2010-10-12,152.50999450683594,156.47999572753906,151.39999389648438,156.9499969482422,5280800
2010-10-13,156.69000244140625,155.1699981689453,153.85000610351562,156.7899932861328,5632800
2010-10-14,155.16000366210938,155.52999877929688,154.22999572753906,156.9499969482422,4024100
2010-10-15,158.4199981689453,164.63999938964844,156.75,164.8800048828125,10135500
2010-10-18,165.0,163.55999755859375,161.82000732421875,165.19000244140625,6331300
2010-10-19,160.67999267578125,158.6699981689453,157.0,162.8000030517578,7525000
2010-10-20,158.77999877929688,158.6699981689453,156.57000732421875,159.8699951171875,5790400
2010-10-21,162.6699981689453,164.97000122070312,161.2899932861328,166.1300048828125,13482500
2010-10-22,162.4499969482422,169.1300048828125,162.27000427246094,170.1699981689453,16318400
2010-10-25,171.57000732421875,169.0,168.32000732421875,171.99000549316406,6530900
2010-10-26,167.57000732421875,169.9499969482422,167.5,171.0,4689600
2010-10-27,168.91000366210938,167.50999450683594,166.5399932861328,169.75,5721800
2010-10-28,168.30999755859375,166.83999633789062,165.0500030517578,168.49000549316406,4684400
2010-10-29,165.8000030517578,165.22999572753906,164.80999755859375,168.5,4998500
2010-11-01,164.4499969482422,162.5800018310547,161.52000427246094,164.5800018310547,5239900
2010-11-02,163.75,164.61000061035156,163.36000061035156,165.94000244140625,4260000
2010-11-03,165.39999389648438,168.47000122070312,162.2899932861328,168.61000061035156,6112100
2010-11-04,169.86000061035156,168.92999267578125,168.39999389648438,172.52999877929688,7395900
2010-11-05,169.35000610351562,170.77000427246094,168.58999633789062,171.64999389648438,5212200
2010-11-08,170.83999633789062,171.99000549316406,168.77999877929688,173.1999969482422,5706000
2010-11-09,172.6699981689453,170.27000427246094,169.05999755859375,173.13999938964844,3978600
2010-11-10,170.58999633789062,173.3300018310547,169.41000366210938,173.3699951171875,5440300
2010-11-11,171.0,170.3699951171875,169.4199981689453,172.0500030517578,5691700
2010-11-12,170.1199951171875,165.67999267578125,165.0500030517578,171.25999450683594,7160600
2010-11-15,165.16000366210938,158.89999389648438,158.55999755859375,165.35000610351562,9648600
2010-11-16,158.74000549316406,157.77999877929688,156.77000427246094,160.91000366210938,6571400
2010-11-17,157.83999633789062,158.35000610351562,157.5500030517578,160.85000610351562,4524900
2010-11-18,160.74000549316406,164.1699981689453,160.74000549316406,165.0,6225300
2010-11-19,163.9499969482422,164.82000732421875,162.83999633789062,164.99000549316406,4464800
2010-11-22,165.10000610351562,170.38999938964844,165.0,170.60000610351562,6142500
2010-11-23,168.61000061035156,168.1999969482422,164.6199951171875,168.80999755859375,6465300
2010-11-24,171.52999877929688,177.25,171.52999877929688,177.88999938964844,10042500
2010-11-26,177.36000061035156,177.1999969482422,176.16000366210938,178.3800048828125,4271600
2010-11-29,179.99000549316406,179.49000549316406,177.57000732421875,181.83999633789062,9695000
2010-11-30,176.9499969482422,175.39999389648438,174.89999389648438,177.6999969482422,6762200
2010-12-01,179.16000366210938,176.5500030517578,176.0,179.32000732421875,5770100
2010-12-02,176.86000061035156,176.52999877929688,173.9199981689453,177.4499969482422,5537600
2010-12-03,175.5,175.67999267578125,174.0500030517578,176.39999389648438,4907500
2010-12-06,175.52000427246094,178.0500030517578,174.60000610351562,178.42999267578125,5654200
2010-12-07,180.5,176.77000427246094,176.57000732421875,181.47000122070312,5077100
2010-12-08,177.49000549316406,176.2899932861328,175.1999969482422,178.16000366210938,3726900
2010-12-09,177.77000427246094,174.85000610351562,173.8000030517578,178.11000061035156,4555500
2010-12-10,174.8800048828125,175.6199951171875,173.36000061035156,175.9499969482422,3565500
2010-12-13,176.3300018310547,174.25,173.72999572753906,177.94000244140625,4202500
2010-12-14,174.27999877929688,173.94000244140625,173.08999633789062,175.75999450683594,3685300
2010-12-15,173.72000122070312,175.57000732421875,173.58999633789062,179.0,5810500
2010-12-16,175.5800018310547,178.0399932861328,175.0399932861328,178.3000030517578,4121500
2010-12-17,178.41000366210938,177.5800018310547,177.02000427246094,178.75,4507300
2010-12-20,179.27000427246094,183.2899932861328,178.0399932861328,183.97999572753906,8735300
2010-12-21,183.8800048828125,184.75,182.60000610351562,185.64999389648438,5111000
2010-12-22,185.0,184.75999450683594,184.11000061035156,185.4499969482422,2578100
2010-12-23,184.33999633789062,182.58999633789062,181.88999938964844,184.97999572753906,3358200
2010-12-27,181.89999389648438,182.13999938964844,180.4499969482422,183.13999938964844,2249400
2010-12-28,182.10000610351562,181.08999633789062,181.0500030517578,182.77000427246094,1975000
2010-12-29,181.8000030517578,183.3699951171875,180.41000366210938,184.35000610351562,3120100
2010-12-30,183.9199981689453,182.75,182.75,184.5500030517578,1961200
2010-12-31,181.9600067138672,180.0,179.50999450683594,182.3000030517578,3451900
2011-01-03,181.3699951171875,184.22000122070312,181.2100067138672,186.0,5331400
2011-01-04,186.14999389648438,185.00999450683594,183.77999877929688,187.6999969482422,5031800
2011-01-05,184.10000610351562,187.4199981689453,184.07000732421875,187.4499969482422,3418800
2011-01-06,186.5,185.86000061035156,185.25,187.41000366210938,3179700
2011-01-07,187.8800048828125,185.49000549316406,183.74000549316406,188.4499969482422,5221700
2011-01-10,185.0399932861328,184.67999267578125,182.50999450683594,185.2899932861328,3375900
2011-01-11,185.4199981689453,184.33999633789062,183.2100067138672,186.0,2814200
2011-01-12,185.36000061035156,184.0800018310547,183.3000030517578,185.3800048828125,2679100
2011-01-13,183.60000610351562,185.52999877929688,183.50999450683594,186.4499969482422,3367000
2011-01-14,185.5,188.75,184.9199981689453,188.94000244140625,3662800
2011-01-18,188.66000366210938,191.25,188.25,191.60000610351562,3896200
2011-01-19,190.89999389648438,186.8699951171875,186.2100067138672,191.0,3882400
2011-01-20,185.2899932861328,181.9600067138672,181.0,186.85000610351562,5709900
2011-01-21,183.0,177.4199981689453,176.83999633789062,183.25,6806200
2011-01-24,177.9499969482422,176.85000610351562,174.14999389648438,178.49000549316406,5600300
2011-01-25,175.5,176.6999969482422,174.27999877929688,176.75,4651000
2011-01-26,177.50999450683594,175.38999938964844,174.6300048828125,177.88999938964844,3762200
2011-01-27,177.47999572753906,184.4499969482422,177.30999755859375,185.0,14594400
2011-01-28,171.4499969482422,171.13999938964844,166.89999389648438,173.7100067138672,19908200
2011-01-31,170.16000366210938,169.63999938964844,167.41000366210938,171.44000244140625,6718100
2011-02-01,170.52000427246094,172.11000061035156,169.50999450683594,173.10000610351562,5085900
2011-02-02,171.4199981689453,173.52999877929688,170.8699951171875,175.1999969482422,4547500
2011-02-03,173.5,173.7100067138672,171.9499969482422,174.6699981689453,3678900
2011-02-04,174.0,175.92999267578125,173.75,177.19000244140625,4347800
2011-02-07,176.14999389648438,176.42999267578125,174.77000427246094,177.5500030517578,5254700
2011-02-08,176.66000366210938,183.05999755859375,176.58999633789062,183.11000061035156,7794900
2011-02-09,183.14999389648438,185.3000030517578,182.25999450683594,186.47000122070312,8312700
2011-02-10,184.38999938964844,186.2100067138672,183.60000610351562,187.24000549316406,5331400
2011-02-11,185.55999755859375,189.25,185.3699951171875,189.5,4487900
2011-02-14,189.25,190.4199981689453,188.35000610351562,191.39999389648438,4061300
2011-02-15,188.72999572753906,189.02999877929688,188.25,190.49000549316406,3890900
2011-02-16,189.77000427246094,186.6199951171875,186.35000610351562,190.0,4628200
2011-02-17,185.77000427246094,187.75999450683594,185.30999755859375,189.08999633789062,3425500
2011-02-18,187.5399932861328,186.5,185.1300048828125,188.5,4178600
2011-02-22,183.67999267578125,180.4199981689453,179.32000732421875,184.72000122070312,5637100
2011-02-23,180.25,176.67999267578125,174.38999938964844,181.14999389648438,5482000
2011-02-24,176.86000061035156,177.75,174.55999755859375,179.75,4656500
2011-02-25,178.9499969482422,177.24000549316406,177.10000610351562,180.75,4191400
2011-02-28,173.91000366210938,173.2899932861328,172.14999389648438,175.88999938964844,6783200
2011-03-01,173.52999877929688,169.44000244140625,168.6699981689453,173.9600067138672,5847100
2011-03-02,169.08999633789062,172.02000427246094,168.35000610351562,173.3000030517578,5185700
2011-03-03,173.7100067138672,172.7899932861328,172.0500030517578,174.4600067138672,4138200
2011-03-04,172.6199951171875,171.6699981689453,169.50999450683594,172.75,4924300
2011-03-07,171.9199981689453,169.0800018310547,166.24000549316406,172.08999633789062,5932900
2011-03-08,169.38999938964844,166.88999938964844,166.72000122070312,169.7100067138672,4219000
2011-03-09,166.6699981689453,169.0500030517578,163.89999389648438,169.75,7108900
2011-03-10,167.07000732421875,166.13999938964844,164.82000732421875,168.47000122070312,5998400
2011-03-11,165.5,168.07000732421875,164.1199951171875,169.1999969482422,4609900
2011-03-14,166.60000610351562,166.72999572753906,164.57000732421875,168.0800018310547,4022000
2011-03-15,161.38999938964844,165.0800018310547,160.75999450683594,166.8800048828125,4934500
2011-03-16,164.6999969482422,164.6999969482422,162.8699951171875,168.13999938964844,5208100
2011-03-17,165.91000366210938,160.97000122070312,160.77999877929688,166.3000030517578,6471400
2011-03-18,161.19000244140625,161.82000732421875,160.58999633789062,163.5399932861328,7442700
2011-03-21,163.3699951171875,164.52000427246094,161.72000122070312,165.7899932861328,4055100
2011-03-22,164.07000732421875,162.60000610351562,162.25,164.44000244140625,3611400
2011-03-23,162.3000030517578,165.32000732421875,160.82000732421875,166.25999450683594,4721300
2011-03-24,168.2100067138672,171.10000610351562,167.36000061035156,172.0,6283200
2011-03-25,171.63999938964844,170.97999572753906,170.3000030517578,173.49000549316406,4293800
2011-03-28,171.8000030517578,169.35000610351562,169.25,172.5,3400800
2011-03-29,170.72999572753906,174.6199951171875,170.07000732421875,174.83999633789062,4884600
2011-03-30,177.77999877929688,179.4199981689453,177.66000366210938,181.16000366210938,6859300
2011-03-31,179.30999755859375,180.1300048828125,178.5,181.57000732421875,4826500
2011-04-01,181.5800018310547,180.1300048828125,178.58999633789062,183.25,5684100
2011-04-04,180.88999938964844,182.94000244140625,180.69000244140625,183.61000061035156,4186400
2011-04-05,182.10000610351562,185.2899932861328,181.8000030517578,186.36000061035156,5569200
2011-04-06,186.14999389648438,182.75999450683594,181.1199951171875,188.27000427246094,5430700
2011-04-07,182.77999877929688,184.91000366210938,181.75999450683594,185.1699981689453,4564000
2011-04-08,185.25999450683594,184.7100067138672,182.77999877929688,186.22000122070312,3726400
2011-04-11,184.86000061035156,184.0399932861328,181.85000610351562,186.49000549316406,3297100
2011-04-12,183.05999755859375,180.47999572753906,179.4199981689453,184.58999633789062,5334500
2011-04-13,180.8300018310547,182.2899932861328,179.8000030517578,182.8800048828125,4216300
2011-04-14,181.38999938964844,181.82000732421875,179.36000061035156,182.0800018310547,3588200
2011-04-15,181.0,180.00999450683594,179.02000427246094,181.77999877929688,4272400
2011-04-18,178.3800048828125,178.33999633789062,175.3699951171875,178.91000366210938,4616500
2011-04-19,178.35000610351562,178.82000732421875,176.60000610351562,179.47000122070312,2646000
2011-04-20,181.6199951171875,183.8699951171875,181.58999633789062,185.0,4067500
2011-04-21,184.55999755859375,185.88999938964844,183.0500030517578,185.97000122070312,3348100
2011-04-25,185.64999389648438,185.4199981689453,183.77000427246094,186.35000610351562,3438100
2011-04-26,186.27000427246094,182.3000030517578,180.74000549316406,186.4199981689453,11200000
2011-04-27,183.1999969482422,196.6300048828125,182.75,197.8000030517578,23623000
2011-04-28,195.9600067138672,195.07000732421875,192.27000427246094,196.7899932861328,7300000
2011-04-29,194.3800048828125,195.80999755859375,193.77999877929688,196.58999633789062,6640900
2011-05-02,196.57000732421875,201.19000244140625,196.17999267578125,203.4199981689453,9398100
2011-05-03,201.0,198.4499969482422,196.69000244140625,202.58999633789062,6100000
2011-05-04,198.25,199.97000122070312,195.3699951171875,201.86000061035156,6550000
2011-05-05,198.66000366210938,197.11000061035156,196.1199951171875,201.0,4600000
2011-05-06,199.10000610351562,197.60000610351562,196.55999755859375,199.55999755859375,4013900
2011-05-09,198.33999633789062,200.8000030517578,196.77999877929688,202.36000061035156,5825400
2011-05-10,201.94000244140625,203.94000244140625,201.55999755859375,205.2899932861328,5885900
2011-05-11,203.1199951171875,204.3800048828125,202.25,205.5,4809000
2011-05-12,204.22000122070312,206.07000732421875,200.6199951171875,206.19000244140625,4800000
2011-05-13,205.6999969482422,202.55999755859375,202.36000061035156,206.38999938964844,4123700
2011-05-16,200.5399932861328,192.50999450683594,191.3699951171875,200.89999389648438,9386400
2011-05-17,191.82000732421875,194.80999755859375,191.75999450683594,195.97999572753906,7073300
2011-05-18,194.1300048828125,197.08999633789062,193.25,198.27999877929688,4955800
2011-05-19,198.3300018310547,198.8000030517578,197.5500030517578,199.9499969482422,3701200
2011-05-20,197.9499969482422,198.64999389648438,197.24000549316406,199.8000030517578,3381000
2011-05-23,195.55999755859375,196.22000122070312,192.02000427246094,197.2899932861328,4200000
2011-05-24,197.0,193.27000427246094,193.0,197.0,2972700
2011-05-25,193.57000732421875,192.25999450683594,191.13999938964844,194.35000610351562,4661300
2011-05-26,191.24000549316406,195.0,190.8800048828125,196.4499969482422,4075200
2011-05-27,194.75999450683594,194.1300048828125,193.5,196.1199951171875,2352600
2011-05-31,195.94000244140625,196.69000244140625,195.02999877929688,198.44000244140625,3409000
2011-06-01,196.05999755859375,192.39999389648438,192.0500030517578,197.25999450683594,3445200
2011-06-02,192.27999877929688,193.64999389648438,190.55999755859375,194.44000244140625,3044900
2011-06-03,191.22999572753906,188.32000732421875,187.6199951171875,193.2100067138672,4974500
2011-06-06,188.00999450683594,185.69000244140625,185.17999267578125,189.85000610351562,3716000
2011-06-07,185.72000122070312,187.5500030517578,185.52000427246094,190.6300048828125,4866500
2011-06-08,187.4499969482422,188.0500030517578,186.32000732421875,189.80999755859375,3716600
2011-06-09,189.74000549316406,189.67999267578125,185.7100067138672,191.75999450683594,4187300
2011-06-10,189.25,186.52999877929688,186.27999877929688,190.77000427246094,3760400
2011-06-13,186.80999755859375,186.2899932861328,184.86000061035156,189.30999755859375,3868900
2011-06-14,188.99000549316406,189.9600067138672,187.07000732421875,190.72000122070312,3960300
2011-06-15,188.0399932861328,185.97999572753906,185.3000030517578,192.4499969482422,6317700
2011-06-16,185.74000549316406,183.64999389648438,181.58999633789062,187.0,6032100
2011-06-17,186.50999450683594,186.3699951171875,184.63999938964844,187.38999938964844,6322200
2011-06-20,185.9600067138672,187.72000122070312,185.57000732421875,188.85000610351562,2831700
2011-06-21,188.3000030517578,194.22999572753906,187.1199951171875,195.0,4182600
2011-06-22,193.9600067138672,191.6300048828125,191.32000732421875,195.1999969482422,3129700
2011-06-23,189.5,194.16000366210938,188.3000030517578,194.4600067138672,4609600
2011-06-24,193.8800048828125,192.5500030517578,191.35000610351562,194.9199981689453,3614500
2011-06-27,194.5,201.25,194.02999877929688,202.5800018310547,6100700
2011-06-28,201.9199981689453,202.35000610351562,200.60000610351562,202.8800048828125,3825300
2011-06-29,202.6699981689453,204.17999267578125,201.02999877929688,206.25,4608900
2011-06-30,200.77999877929688,204.49000549316406,200.5,205.1999969482422,4448100
2011-07-01,205.5500030517578,209.49000549316406,203.61000061035156,210.27000427246094,4008700
2011-07-05,208.75999450683594,213.19000244140625,208.72999572753906,214.4499969482422,3585200
2011-07-06,212.1199951171875,214.19000244140625,211.00999450683594,214.39999389648438,2607600
2011-07-07,215.08999633789062,216.74000549316406,215.08999633789062,217.8000030517578,3144900
2011-07-08,214.3000030517578,218.27999877929688,213.25,218.32000732421875,3707900
2011-07-11,216.74000549316406,212.5500030517578,211.0,217.5,4033700
2011-07-12,214.63999938964844,211.22999572753906,211.1199951171875,215.64999389648438,3985700
2011-07-13,214.6999969482422,213.5,212.13999938964844,216.8300018310547,4229900
2011-07-14,213.5800018310547,210.3800048828125,209.3800048828125,215.91000366210938,3902500
2011-07-15,213.0800018310547,212.8699951171875,209.2899932861328,214.52999877929688,4072600
2011-07-18,212.52999877929688,211.52999877929688,208.2899932861328,213.38999938964844,2898100
2011-07-19,213.77000427246094,218.05999755859375,213.77000427246094,218.39999389648438,4437200
2011-07-20,220.0500030517578,215.5500030517578,214.41000366210938,220.1999969482422,3372900
2011-07-21,216.74000549316406,213.2100067138672,211.07000732421875,217.08999633789062,4545300
2011-07-22,213.86000061035156,216.52000427246094,211.11000061035156,217.9499969482422,3591700
2011-07-25,215.49000549316406,213.49000549316406,213.0,216.0800018310547,3342800
2011-07-26,214.99000549316406,214.17999267578125,210.35000610351562,215.60000610351562,9863600
2011-07-27,224.38999938964844,222.52000427246094,219.6199951171875,227.1999969482422,12955600
2011-07-28,223.27000427246094,223.89999389648438,220.22999572753906,225.9499969482422,5354900
2011-07-29,221.2899932861328,222.52000427246094,219.50999450683594,225.75,5167700
2011-08-01,225.0,221.32000732421875,217.66000366210938,227.4499969482422,5789300
2011-08-02,220.32000732421875,211.6999969482422,211.3000030517578,222.42999267578125,6586700
2011-08-03,212.97000122070312,209.9600067138672,205.5399932861328,214.8300018310547,8197100
2011-08-04,206.72999572753906,201.47999572753906,201.4499969482422,208.0,6579500
2011-08-05,204.6699981689453,202.6999969482422,194.83999633789062,207.32000732421875,10024000
2011-08-08,196.39999389648438,193.6999969482422,190.0500030517578,200.38999938964844,10427500
2011-08-09,196.6999969482422,205.08999633789062,190.4600067138672,205.08999633789062,10491200
2011-08-10,200.75999450683594,194.1300048828125,193.60000610351562,202.39999389648438,8757600
2011-08-11,197.00999450683594,198.36000061035156,191.36000061035156,200.85000610351562,7401900
2011-08-12,200.27999877929688,202.3000030517578,197.2100067138672,204.55999755859375,5620400
2011-08-15,202.05999755859375,202.9499969482422,198.32000732421875,205.27999877929688,4785900
2011-08-16,201.13999938964844,197.67999267578125,194.75,201.38999938964844,5205900
2011-08-17,198.52999877929688,195.92999267578125,193.74000549316406,199.60000610351562,3991100
2011-08-18,191.2100067138672,182.52000427246094,179.72000122070312,191.33999633789062,8275200
2011-08-19,180.2899932861328,178.92999267578125,177.5500030517578,190.0,7244200
2011-08-22,182.8300018310547,177.5399932861328,177.10000610351562,184.1999969482422,5313700
2011-08-23,178.9199981689453,193.5500030517578,178.52000427246094,194.83999633789062,7351600
2011-08-24,193.88999938964844,193.72999572753906,190.1699981689453,196.30999755859375,6248700
2011-08-25,194.41000366210938,192.02999877929688,191.07000732421875,196.99000549316406,3760800
2011-08-26,191.24000549316406,199.27000427246094,189.60000610351562,199.72000122070312,5310700
2011-08-29,202.82000732421875,206.52999877929688,202.5500030517578,206.6699981689453,4511000
2011-08-30,205.77999877929688,210.9199981689453,204.32000732421875,212.49000549316406,5915700
2011-08-31,212.27000427246094,215.22999572753906,211.35000610351562,216.1699981689453,7405000
2011-09-01,215.27999877929688,212.5399932861328,211.6199951171875,217.63999938964844,5275300
2011-09-02,208.94000244140625,210.0,207.0,210.69000244140625,4232000
2011-09-06,204.77000427246094,216.17999267578125,204.47000122070312,216.60000610351562,6216200
