Date,ftekopen,ftekclose,fteklow,ftekhigh,ftekvolume
2010-10-28,6.369999885559082,6.170000076293945,6.110000133514404,6.369999885559082,57800
2010-10-29,6.110000133514404,6.090000152587891,6.079999923706055,6.25,106500
2010-11-01,6.139999866485596,6.059999942779541,5.960000038146973,6.190000057220459,75800
2010-11-02,6.059999942779541,6.159999847412109,5.960000038146973,6.159999847412109,72200
2010-11-03,6.150000095367432,6.090000152587891,6.0,6.179999828338623,61500
2010-11-04,6.199999809265137,6.28000020980835,6.019999980926514,6.300000190734863,111000
2010-11-05,6.409999847412109,6.53000020980835,6.329999923706055,6.570000171661377,183600
2010-11-08,6.550000190734863,6.690000057220459,6.539999961853027,6.849999904632568,161600
2010-11-09,6.690000057220459,6.639999866485596,6.639999866485596,6.849999904632568,132200
2010-11-10,6.679999828338623,6.550000190734863,6.400000095367432,6.679999828338623,114900
2010-11-11,6.639999866485596,6.829999923706055,6.599999904632568,6.96999979019165,147900
2010-11-12,6.78000020980835,6.670000076293945,6.650000095367432,6.960000038146973,112200
2010-11-15,6.699999809265137,6.579999923706055,6.559999942779541,6.809999942779541,98100
2010-11-16,6.539999961853027,6.480000019073486,6.409999847412109,6.599999904632568,104600
2010-11-17,6.519999980926514,6.489999771118164,6.440000057220459,6.619999885559082,46500
2010-11-18,6.570000171661377,6.730000019073486,6.570000171661377,6.769999980926514,95100
2010-11-19,6.739999771118164,6.809999942779541,6.590000152587891,6.829999923706055,79100
2010-11-22,6.809999942779541,6.96999979019165,6.730000019073486,6.989999771118164,110700
2010-11-23,6.730000019073486,6.880000114440918,6.730000019073486,6.949999809265137,49200
2010-11-24,6.940000057220459,7.360000133514404,6.880000114440918,7.5,218600
2010-11-26,7.349999904632568,7.340000152587891,7.300000190734863,7.449999809265137,57700
2010-11-29,7.309999942779541,7.159999847412109,7.099999904632568,7.400000095367432,160700
2010-11-30,7.090000152587891,7.309999942779541,6.929999828338623,7.320000171661377,144800
2010-12-01,7.460000038146973,7.210000038146973,7.139999866485596,7.460000038146973,157200
2010-12-02,7.190000057220459,7.380000114440918,7.190000057220459,7.409999847412109,100900
2010-12-03,7.309999942779541,7.360000133514404,7.199999809265137,7.46999979019165,62400
2010-12-06,7.329999923706055,7.28000020980835,7.150000095367432,7.380000114440918,90100
2010-12-07,7.380000114440918,7.260000228881836,7.210000038146973,7.46999979019165,123900
2010-12-08,7.46999979019165,8.069999694824219,7.429999828338623,8.260000228881836,573000
2010-12-09,8.119999885559082,7.980000019073486,7.929999828338623,8.149999618530273,168900
2010-12-10,8.029999732971191,8.300000190734863,7.900000095367432,8.40999984741211,138000
2010-12-13,8.319999694824219,8.369999885559082,8.260000228881836,8.4399995803833,122100
2010-12-14,8.40999984741211,8.390000343322754,8.34000015258789,8.489999771118164,123000
2010-12-15,8.350000381469727,8.1899995803833,8.029999732971191,8.399999618530273,158400
2010-12-16,8.170000076293945,8.279999732971191,8.039999961853027,8.319999694824219,87600
2010-12-17,8.270000457763672,8.149999618530273,8.079999923706055,8.300000190734863,234000
2010-12-20,8.220000267028809,8.350000381469727,8.199999809265137,8.399999618530273,126500
2010-12-21,8.359999656677246,8.720000267028809,8.359999656677246,8.899999618530273,227500
2010-12-22,8.770000457763672,8.84000015258789,8.710000038146973,8.890000343322754,162400
2010-12-23,8.859999656677246,8.970000267028809,8.699999809265137,8.979999542236328,100600
2010-12-27,8.979999542236328,10.0,8.979999542236328,10.0,509200
2010-12-28,10.0,9.880000114440918,9.75,10.039999961853027,264100
2010-12-29,9.880000114440918,9.640000343322754,9.579999923706055,9.890000343322754,203900
2010-12-30,9.569999694824219,9.720000267028809,9.5600004196167,9.779999732971191,116700
2010-12-31,9.720000267028809,9.710000038146973,9.550000190734863,9.859999656677246,96500
2011-01-03,10.010000228881836,10.800000190734863,9.9399995803833,11.079999923706055,640000
2011-01-04,11.170000076293945,10.819999694824219,10.550000190734863,11.199999809265137,451200
2011-01-05,10.510000228881836,10.699999809265137,10.0,10.699999809265137,416100
2011-01-06,10.399999618530273,9.699999809265137,9.609999656677246,10.510000228881836,497900
2011-01-07,9.75,9.1899995803833,9.119999885559082,9.8100004196167,413600
2011-01-10,9.1899995803833,9.619999885559082,8.880000114440918,9.649999618530273,316200
2011-01-11,9.670000076293945,9.850000381469727,9.539999961853027,9.890000343322754,187000
2011-01-12,9.890000343322754,9.670000076293945,9.5600004196167,9.90999984741211,129600
2011-01-13,9.640000343322754,9.569999694824219,9.5,9.75,85700
2011-01-14,9.529999732971191,9.569999694824219,9.479999542236328,9.710000038146973,110200
2011-01-18,9.569999694824219,9.300000190734863,9.279999732971191,9.569999694824219,137900
2011-01-19,9.289999961853027,8.699999809265137,8.609999656677246,9.289999961853027,256900
2011-01-20,8.65999984741211,8.539999961853027,8.350000381469727,8.8100004196167,212300
2011-01-21,8.630000114440918,8.460000038146973,8.449999809265137,8.770000457763672,111500
2011-01-24,8.479999542236328,8.449999809265137,8.289999961853027,8.609999656677246,127100
2011-01-25,8.420000076293945,8.220000267028809,8.140000343322754,8.470000267028809,164800
2011-01-26,8.279999732971191,8.380000114440918,8.170000076293945,8.460000038146973,131600
2011-01-27,8.329999923706055,8.270000457763672,8.25,8.5,93400
2011-01-28,8.25,8.079999923706055,8.0,8.5,164600
2011-01-31,8.100000381469727,8.010000228881836,7.849999904632568,8.119999885559082,104600
2011-02-01,8.050000190734863,8.380000114440918,8.050000190734863,8.489999771118164,120400
2011-02-02,8.380000114440918,8.399999618530273,8.380000114440918,8.6899995803833,126800
2011-02-03,8.350000381469727,8.1899995803833,8.130000114440918,8.470000267028809,88300
2011-02-04,8.130000114440918,8.289999961853027,8.130000114440918,8.350000381469727,70200
2011-02-07,8.329999923706055,8.630000114440918,8.300000190734863,8.739999771118164,102000
2011-02-08,8.630000114440918,8.600000381469727,8.460000038146973,8.729999542236328,66200
2011-02-09,8.59000015258789,8.319999694824219,8.149999618530273,8.720000267028809,90000
2011-02-10,8.229999542236328,8.199999809265137,8.149999618530273,8.40999984741211,64000
2011-02-11,8.130000114440918,8.279999732971191,8.0,8.300000190734863,99600
2011-02-14,8.25,8.180000305175781,8.100000381469727,8.3100004196167,72900
2011-02-15,8.149999618530273,8.0600004196167,8.029999732971191,8.270000457763672,72000
2011-02-16,8.130000114440918,7.829999923706055,7.769999980926514,8.1899995803833,185300
2011-02-17,7.829999923706055,8.029999732971191,7.650000095367432,8.170000076293945,131700
2011-02-18,8.109999656677246,7.949999809265137,7.900000095367432,8.109999656677246,55800
2011-02-22,7.800000190734863,7.75,7.670000076293945,7.949999809265137,100100
2011-02-23,7.78000020980835,7.46999979019165,7.400000095367432,7.840000152587891,137300
2011-02-24,7.46999979019165,7.320000171661377,7.25,7.46999979019165,193800
2011-02-25,7.340000152587891,7.539999961853027,7.199999809265137,7.639999866485596,130100
2011-02-28,7.630000114440918,7.480000019073486,7.380000114440918,7.75,144900
2011-03-01,7.489999771118164,7.25,7.199999809265137,7.519999980926514,87200
2011-03-02,7.210000038146973,7.150000095367432,7.039999961853027,7.300000190734863,103600
2011-03-03,7.230000019073486,7.53000020980835,7.230000019073486,7.650000095367432,112600
2011-03-04,7.510000228881836,7.679999828338623,7.510000228881836,7.940000057220459,120000
2011-03-07,7.699999809265137,7.559999942779541,7.369999885559082,7.769999980926514,106200
2011-03-08,7.599999904632568,7.650000095367432,7.550000190734863,7.900000095367432,73100
2011-03-09,7.590000152587891,8.100000381469727,7.539999961853027,8.140000343322754,154600
2011-03-10,8.40999984741211,8.149999618530273,7.980000019073486,8.930000305175781,417700
2011-03-11,8.100000381469727,8.329999923706055,8.100000381469727,8.59000015258789,159100
2011-03-14,8.170000076293945,8.109999656677246,7.949999809265137,8.279999732971191,129100
2011-03-15,7.800000190734863,7.909999847412109,7.670000076293945,7.929999828338623,173000
2011-03-16,7.949999809265137,8.069999694824219,7.900000095367432,8.380000114440918,152800
2011-03-17,8.34000015258789,8.279999732971191,8.180000305175781,8.399999618530273,131100
2011-03-18,8.399999618530273,8.359999656677246,8.3100004196167,8.539999961853027,107600
2011-03-21,8.489999771118164,9.140000343322754,8.489999771118164,9.140000343322754,260500
2011-03-22,9.149999618530273,8.970000267028809,8.899999618530273,9.220000267028809,95600
2011-03-23,8.920000076293945,8.899999618530273,8.760000228881836,8.949999809265137,106500
2011-03-24,9.0,8.789999961853027,8.670000076293945,9.010000228881836,75100
2011-03-25,8.859999656677246,8.75,8.729999542236328,8.859999656677246,135300
2011-03-28,8.770000457763672,8.8100004196167,8.75,8.850000381469727,66900
2011-03-29,8.829999923706055,8.890000343322754,8.829999923706055,8.90999984741211,80700
2011-03-30,8.90999984741211,8.920000076293945,8.800000190734863,8.949999809265137,111700
2011-03-31,8.880000114440918,8.899999618530273,8.829999923706055,8.9399995803833,154800
2011-04-01,8.9399995803833,8.649999618530273,8.609999656677246,8.9399995803833,99600
2011-04-04,8.6899995803833,8.460000038146973,8.350000381469727,8.729999542236328,156600
2011-04-05,8.470000267028809,8.65999984741211,8.4399995803833,8.770000457763672,160500
2011-04-06,8.75,8.800000190734863,8.59000015258789,8.800000190734863,134100
2011-04-07,8.84000015258789,8.649999618530273,8.520000457763672,9.0,111700
2011-04-08,8.75,8.529999732971191,8.529999732971191,8.920000076293945,132700
2011-04-11,8.539999961853027,8.529999732971191,8.399999618530273,8.630000114440918,120300
2011-04-12,8.420000076293945,8.25,8.25,8.489999771118164,97100
2011-04-13,8.300000190734863,7.96999979019165,7.920000076293945,8.319999694824219,172200
2011-04-14,7.900000095367432,8.15999984741211,7.900000095367432,8.220000267028809,61000
2011-04-15,8.149999618530273,8.529999732971191,8.149999618530273,8.630000114440918,115100
2011-04-18,8.319999694824219,8.270000457763672,8.109999656677246,8.319999694824219,81600
2011-04-19,8.329999923706055,8.100000381469727,8.050000190734863,8.430000305175781,49500
2011-04-20,8.279999732971191,8.319999694824219,8.229999542236328,8.399999618530273,48200
2011-04-21,8.40999984741211,8.369999885559082,8.319999694824219,8.479999542236328,37100
2011-04-25,8.369999885559082,8.15999984741211,8.079999923706055,8.369999885559082,56700
2011-04-26,8.180000305175781,8.25,8.149999618530273,8.359999656677246,53500
2011-04-27,8.25,8.369999885559082,8.1899995803833,8.369999885559082,75000
2011-04-28,8.359999656677246,8.489999771118164,8.260000228881836,8.489999771118164,38000
2011-04-29,8.449999809265137,8.109999656677246,7.929999828338623,8.449999809265137,189000
2011-05-02,8.130000114440918,7.960000038146973,7.909999847412109,8.149999618530273,86000
2011-05-03,7.650000095367432,7.789999961853027,7.650000095367432,7.889999866485596,86000
2011-05-04,7.769999980926514,7.5,7.409999847412109,7.78000020980835,107600
2011-05-05,7.389999866485596,7.260000228881836,7.199999809265137,7.489999771118164,114700
2011-05-06,7.349999904632568,7.269999980926514,7.25,7.579999923706055,55000
2011-05-09,7.260000228881836,7.599999904632568,7.25,7.599999904632568,89000
2011-05-10,8.050000190734863,8.130000114440918,7.679999828338623,8.260000228881836,278700
2011-05-11,8.109999656677246,7.960000038146973,7.789999961853027,8.140000343322754,107100
2011-05-12,7.889999866485596,8.0600004196167,7.860000133514404,8.130000114440918,68900
2011-05-13,8.079999923706055,7.809999942779541,7.769999980926514,8.079999923706055,65600
2011-05-16,7.710000038146973,7.699999809265137,7.690000057220459,7.849999904632568,77300
2011-05-17,7.610000133514404,7.590000152587891,7.579999923706055,7.800000190734863,44500
2011-05-18,7.639999866485596,7.769999980926514,7.619999885559082,7.789999961853027,27500
2011-05-19,7.889999866485596,8.229999542236328,7.869999885559082,8.390000343322754,177600
2011-05-20,8.180000305175781,8.109999656677246,8.100000381469727,8.220000267028809,63400
2011-05-23,8.0,7.909999847412109,7.900000095367432,8.050000190734863,70800
2011-05-24,7.929999828338623,7.659999847412109,7.659999847412109,8.039999961853027,79100
2011-05-25,7.679999828338623,7.760000228881836,7.679999828338623,7.869999885559082,50300
2011-05-26,7.769999980926514,8.039999961853027,7.760000228881836,8.100000381469727,74600
2011-05-27,8.119999885559082,8.100000381469727,8.0,8.149999618530273,32200
2011-05-31,8.220000267028809,8.4399995803833,8.109999656677246,8.449999809265137,134800
2011-06-01,8.430000305175781,7.880000114440918,7.860000133514404,8.430000305175781,106000
2011-06-02,7.880000114440918,7.980000019073486,7.880000114440918,8.100000381469727,50700
2011-06-03,7.800000190734863,7.769999980926514,7.710000038146973,7.96999979019165,101000
2011-06-06,7.809999942779541,7.639999866485596,7.619999885559082,7.929999828338623,73100
2011-06-07,7.75,7.699999809265137,7.630000114440918,7.820000171661377,30600
2011-06-08,7.679999828338623,7.559999942779541,7.53000020980835,7.800000190734863,94400
2011-06-09,7.610000133514404,7.699999809265137,7.610000133514404,7.769999980926514,57800
2011-06-10,7.610000133514404,7.550000190734863,7.449999809265137,7.75,95000
2011-06-13,7.599999904632568,7.289999961853027,7.289999961853027,7.599999904632568,74100
2011-06-14,7.420000076293945,7.389999866485596,7.329999923706055,7.429999828338623,70100
2011-06-15,7.25,7.269999980926514,7.150000095367432,7.329999923706055,101900
2011-06-16,7.28000020980835,7.170000076293945,7.170000076293945,7.329999923706055,67200
2011-06-17,7.230000019073486,6.980000019073486,6.909999847412109,7.300000190734863,216900
2011-06-20,6.96999979019165,6.179999828338623,6.0,7.050000190734863,413100
2011-06-21,6.230000019073486,6.28000020980835,6.0,6.429999828338623,267200
2011-06-22,6.199999809265137,6.039999961853027,6.019999980926514,6.369999885559082,196400
2011-06-23,5.989999771118164,6.099999904632568,5.78000020980835,6.150000095367432,192600
2011-06-24,6.090000152587891,6.159999847412109,6.050000190734863,6.260000228881836,802500
2011-06-27,6.119999885559082,6.300000190734863,6.039999961853027,6.309999942779541,103300
2011-06-28,6.360000133514404,6.639999866485596,6.239999771118164,6.639999866485596,110500
2011-06-29,6.699999809265137,6.489999771118164,6.360000133514404,6.699999809265137,225400
2011-06-30,6.519999980926514,6.630000114440918,6.510000228881836,6.800000190734863,88000
2011-07-01,6.659999847412109,6.900000095367432,6.570000171661377,6.989999771118164,92400
2011-07-05,6.880000114440918,7.010000228881836,6.800000190734863,7.019999980926514,70000
2011-07-06,6.980000019073486,7.159999847412109,6.940000057220459,7.230000019073486,87400
2011-07-07,7.25,7.099999904632568,6.980000019073486,7.309999942779541,231900
2011-07-08,6.96999979019165,7.239999771118164,6.929999828338623,7.25,115700
2011-07-11,7.099999904632568,7.190000057220459,6.909999847412109,7.300000190734863,123600
2011-07-12,7.170000076293945,6.980000019073486,6.949999809265137,7.170000076293945,153100
2011-07-13,7.039999961853027,7.21999979019165,7.03000020980835,7.28000020980835,149100
2011-07-14,7.21999979019165,7.079999923706055,7.03000020980835,7.449999809265137,103600
2011-07-15,7.090000152587891,6.980000019073486,6.909999847412109,7.099999904632568,87800
2011-07-18,6.940000057220459,7.059999942779541,6.889999866485596,7.119999885559082,148400
2011-07-19,7.130000114440918,7.400000095367432,7.130000114440918,7.400000095367432,130200
2011-07-20,7.409999847412109,7.289999961853027,7.170000076293945,7.460000038146973,82200
2011-07-21,7.320000171661377,7.239999771118164,7.170000076293945,7.460000038146973,76100
2011-07-22,7.199999809265137,6.989999771118164,6.989999771118164,7.199999809265137,111200
2011-07-25,6.900000095367432,7.03000020980835,6.809999942779541,7.090000152587891,73000
2011-07-26,7.0,6.880000114440918,6.869999885559082,7.019999980926514,39000
2011-07-27,6.820000171661377,6.389999866485596,6.300000190734863,6.820000171661377,195200
2011-07-28,6.360000133514404,6.369999885559082,6.289999961853027,6.550000190734863,79300
2011-07-29,6.199999809265137,6.360000133514404,6.199999809265137,6.46999979019165,142200
2011-08-01,6.489999771118164,6.230000019073486,6.159999847412109,6.53000020980835,154300
2011-08-02,6.190000057220459,6.03000020980835,6.010000228881836,6.409999847412109,154400
2011-08-03,6.019999980926514,6.159999847412109,5.940000057220459,6.199999809265137,105400
2011-08-04,6.050000190734863,5.590000152587891,5.579999923706055,6.150000095367432,252800
2011-08-05,5.679999828338623,4.960000038146973,4.960000038146973,5.949999809265137,390900
2011-08-08,4.5,3.7899999618530273,3.7699999809265137,4.75,683800
2011-08-09,4.0,4.510000228881836,3.819999933242798,4.619999885559082,339200
2011-08-10,4.349999904632568,4.550000190734863,4.25,4.630000114440918,528900
2011-08-11,4.659999847412109,5.349999904632568,4.659999847412109,5.409999847412109,299700
2011-08-12,5.409999847412109,5.400000095367432,5.210000038146973,5.480000019073486,238000
2011-08-15,5.440000057220459,5.460000038146973,5.0,5.519999980926514,192800
2011-08-16,5.349999904632568,5.400000095367432,5.289999961853027,5.460000038146973,201200
2011-08-17,5.46999979019165,5.449999809265137,5.360000133514404,5.46999979019165,101200
2011-08-18,5.170000076293945,5.230000019073486,5.0,5.309999942779541,193800
2011-08-19,5.21999979019165,5.260000228881836,5.170000076293945,5.460000038146973,131600
2011-08-22,5.480000019073486,5.400000095367432,5.300000190734863,5.480000019073486,119100
2011-08-23,5.400000095367432,5.579999923706055,5.400000095367432,5.670000076293945,225500
2011-08-24,5.550000190734863,5.829999923706055,5.510000228881836,5.849999904632568,191500
2011-08-25,5.900000095367432,5.820000171661377,5.739999771118164,5.929999828338623,258100
2011-08-26,5.730000019073486,6.039999961853027,5.71999979019165,6.070000171661377,228500
2011-08-29,6.130000114440918,6.130000114440918,6.039999961853027,6.210000038146973,137800
2011-08-30,6.079999923706055,6.010000228881836,5.949999809265137,6.090000152587891,129400
2011-08-31,6.039999961853027,5.949999809265137,5.929999828338623,6.159999847412109,296900
2011-09-01,5.940000057220459,5.949999809265137,5.849999904632568,6.03000020980835,344000
2011-09-02,5.71999979019165,5.849999904632568,5.699999809265137,5.949999809265137,187600
2011-09-06,5.559999942779541,5.760000228881836,5.550000190734863,5.78000020980835,270900
2011-09-07,5.920000076293945,5.989999771118164,5.800000190734863,6.03000020980835,374100
2011-09-08,5.909999847412109,5.760000228881836,5.71999979019165,6.03000020980835,186000
2011-09-09,5.610000133514404,5.699999809265137,5.550000190734863,5.809999942779541,150100
2011-09-12,5.579999923706055,5.909999847412109,5.559999942779541,5.920000076293945,90200
2011-09-13,5.929999828338623,6.0,5.849999904632568,6.059999942779541,96500
2011-09-14,6.059999942779541,5.960000038146973,5.860000133514404,6.079999923706055,77400
2011-09-15,6.019999980926514,5.960000038146973,5.829999923706055,6.019999980926514,47700
2011-09-16,5.96999979019165,6.079999923706055,5.860000133514404,6.090000152587891,135100
2011-09-19,5.900000095367432,5.989999771118164,5.840000152587891,6.099999904632568,47400
2011-09-20,6.019999980926514,5.679999828338623,5.599999904632568,6.070000171661377,130800
2011-09-21,5.670000076293945,5.630000114440918,5.610000133514404,5.840000152587891,80200
2011-09-22,5.380000114440918,5.599999904632568,5.369999885559082,5.659999847412109,131500
2011-09-23,5.599999904632568,5.849999904632568,5.599999904632568,5.860000133514404,98700
2011-09-26,5.900000095367432,5.989999771118164,5.829999923706055,6.050000190734863,124900
2011-09-27,6.139999866485596,5.840000152587891,5.739999771118164,6.139999866485596,141000
2011-09-28,5.820000171661377,5.510000228881836,5.5,5.880000114440918,74300
2011-09-29,5.71999979019165,5.980000019073486,5.71999979019165,6.010000228881836,137300
2011-09-30,5.829999923706055,5.820000171661377,5.730000019073486,6.019999980926514,149000
2011-10-03,5.730000019073486,4.809999942779541,4.800000190734863,5.940000057220459,169900
2011-10-04,4.760000228881836,5.25,4.699999809265137,5.300000190734863,170800
2011-10-05,5.039999961853027,5.230000019073486,4.909999847412109,5.300000190734863,100800
2011-10-06,5.190000057220459,5.409999847412109,5.159999847412109,5.440000057220459,98900
2011-10-07,5.420000076293945,5.25,5.099999904632568,5.440000057220459,69400
2011-10-10,5.369999885559082,5.699999809265137,5.329999923706055,5.710000038146973,119700
2011-10-11,5.630000114440918,5.710000038146973,5.550000190734863,5.739999771118164,61700
2011-10-12,5.789999961853027,5.849999904632568,5.610000133514404,5.909999847412109,147500
2011-10-13,5.789999961853027,5.650000095367432,5.579999923706055,5.800000190734863,53700
2011-10-14,5.730000019073486,5.71999979019165,5.690000057220459,5.75,76500
2011-10-17,5.650000095367432,5.360000133514404,5.340000152587891,5.699999809265137,67900
2011-10-18,5.369999885559082,5.380000114440918,5.28000020980835,5.489999771118164,96800
2011-10-19,5.360000133514404,4.989999771118164,4.940000057220459,5.380000114440918,131900
2011-10-20,4.989999771118164,4.840000152587891,4.739999771118164,5.0,105600
2011-10-21,4.949999809265137,5.019999980926514,4.78000020980835,5.039999961853027,123900
2011-10-24,5.050000190734863,5.059999942779541,5.039999961853027,5.409999847412109,195200
2011-10-25,5.0,5.0,4.989999771118164,5.260000228881836,93400
2011-10-26,5.110000133514404,5.320000171661377,4.960000038146973,5.400000095367432,119200
2011-10-27,5.570000171661377,5.730000019073486,5.429999828338623,5.75,137300
2011-10-28,5.679999828338623,5.630000114440918,5.610000133514404,5.820000171661377,51400
2011-10-31,5.489999771118164,5.539999961853027,5.489999771118164,5.75,104700
2011-11-01,5.28000020980835,5.119999885559082,5.070000171661377,5.5,114400
2011-11-02,5.25,5.579999923706055,5.25,5.599999904632568,78000
2011-11-03,5.679999828338623,5.690000057220459,5.429999828338623,5.739999771118164,105800
2011-11-04,5.599999904632568,5.510000228881836,5.46999979019165,5.730000019073486,45800
2011-11-07,5.489999771118164,5.429999828338623,5.199999809265137,5.579999923706055,82300
2011-11-08,5.840000152587891,6.699999809265137,5.769999980926514,6.929999828338623,629400
2011-11-09,6.449999809265137,6.320000171661377,6.269999980926514,6.699999809265137,169800
2011-11-10,6.460000038146973,6.599999904632568,6.289999961853027,6.800000190734863,114700
2011-11-11,6.699999809265137,6.659999847412109,6.519999980926514,6.75,99400
2011-11-14,6.599999904632568,6.380000114440918,6.28000020980835,6.800000190734863,131800
2011-11-15,6.349999904632568,6.579999923706055,6.159999847412109,6.630000114440918,92600
2011-11-16,6.480000019073486,6.150000095367432,6.130000114440918,6.53000020980835,165400
2011-11-17,6.170000076293945,5.960000038146973,5.900000095367432,6.300000190734863,140800
2011-11-18,5.980000019073486,5.920000076293945,5.880000114440918,6.150000095367432,136100
2011-11-21,5.889999866485596,5.96999979019165,5.769999980926514,6.03000020980835,141300
2011-11-22,5.960000038146973,5.809999942779541,5.78000020980835,6.130000114440918,105000
2011-11-23,5.730000019073486,5.539999961853027,5.5,5.849999904632568,112000
2011-11-25,5.489999771118164,5.230000019073486,5.210000038146973,5.650000095367432,89500
2011-11-28,5.340000152587891,5.820000171661377,5.340000152587891,5.880000114440918,167400
2011-11-29,5.789999961853027,5.570000171661377,5.550000190734863,5.800000190734863,89800
2011-11-30,5.880000114440918,5.789999961853027,5.690000057220459,6.059999942779541,637100
2011-12-01,5.789999961853027,5.849999904632568,5.769999980926514,5.949999809265137,89700
2011-12-02,5.96999979019165,5.840000152587891,5.78000020980835,5.96999979019165,66500
2011-12-05,5.980000019073486,6.059999942779541,5.75,6.070000171661377,114000
2011-12-06,6.059999942779541,6.28000020980835,5.989999771118164,6.400000095367432,146800
2011-12-07,6.239999771118164,6.28000020980835,6.050000190734863,6.400000095367432,97900
2011-12-08,6.239999771118164,5.989999771118164,5.940000057220459,6.239999771118164,121200
2011-12-09,6.019999980926514,6.21999979019165,6.019999980926514,6.349999904632568,113400
2011-12-12,6.230000019073486,6.050000190734863,5.980000019073486,6.230000019073486,113300
2011-12-13,6.110000133514404,5.679999828338623,5.650000095367432,6.139999866485596,76600
2011-12-14,5.590000152587891,5.840000152587891,5.519999980926514,5.860000133514404,95600
2011-12-15,5.940000057220459,6.019999980926514,5.869999885559082,6.039999961853027,127000
2011-12-16,6.039999961853027,6.0,5.889999866485596,6.110000133514404,122000
2011-12-19,6.03000020980835,5.71999979019165,5.690000057220459,6.099999904632568,84700
2011-12-20,5.880000114440918,6.010000228881836,5.840000152587891,6.139999866485596,116700
2011-12-21,5.949999809265137,6.110000133514404,5.840000152587891,6.130000114440918,50000
2011-12-22,6.159999847412109,6.380000114440918,6.070000171661377,6.449999809265137,104300
2011-12-23,6.75,6.840000152587891,6.599999904632568,6.880000114440918,174700
2011-12-27,6.880000114440918,6.889999866485596,6.75,7.010000228881836,97000
2011-12-28,6.889999866485596,6.75,6.739999771118164,6.949999809265137,115200
2011-12-29,6.760000228881836,6.710000038146973,6.610000133514404,6.880000114440918,97500
2011-12-30,6.690000057220459,6.579999923706055,6.420000076293945,6.699999809265137,135600
2012-01-03,6.559999942779541,6.059999942779541,5.739999771118164,6.559999942779541,379400
2012-01-04,6.010000228881836,5.909999847412109,5.900000095367432,6.119999885559082,108100
2012-01-05,5.889999866485596,5.940000057220459,5.769999980926514,5.949999809265137,69600
2012-01-06,5.940000057220459,6.050000190734863,5.889999866485596,6.190000057220459,84900
2012-01-09,6.090000152587891,6.059999942779541,6.0,6.139999866485596,71700
2012-01-10,6.159999847412109,6.300000190734863,6.099999904632568,6.300000190734863,80500
2012-01-11,6.320000171661377,6.409999847412109,6.159999847412109,6.420000076293945,85900
2012-01-12,6.409999847412109,6.46999979019165,6.300000190734863,6.550000190734863,86000
2012-01-13,6.369999885559082,6.239999771118164,6.179999828338623,6.369999885559082,46900
2012-01-17,6.28000020980835,5.920000076293945,5.900000095367432,6.28000020980835,194900
2012-01-18,5.900000095367432,6.079999923706055,5.900000095367432,6.090000152587891,83200
2012-01-19,6.130000114440918,6.059999942779541,6.010000228881836,6.130000114440918,52900
2012-01-20,6.050000190734863,6.179999828338623,6.050000190734863,6.21999979019165,73200
2012-01-23,6.199999809265137,6.159999847412109,6.050000190734863,6.239999771118164,53100
2012-01-24,6.099999904632568,6.230000019073486,6.070000171661377,6.25,58900
2012-01-25,6.239999771118164,6.090000152587891,6.059999942779541,6.239999771118164,60400
2012-01-26,6.119999885559082,6.03000020980835,5.929999828338623,6.230000019073486,89700
2012-01-27,6.0,6.190000057220459,5.860000133514404,6.21999979019165,56300
2012-01-30,6.119999885559082,6.059999942779541,5.989999771118164,6.159999847412109,34900
2012-01-31,6.119999885559082,6.03000020980835,5.96999979019165,6.119999885559082,42000
2012-02-01,6.070000171661377,6.099999904632568,5.960000038146973,6.139999866485596,71400
2012-02-02,6.099999904632568,6.230000019073486,6.099999904632568,6.269999980926514,53700
2012-02-03,6.340000152587891,6.449999809265137,6.239999771118164,6.480000019073486,93600
2012-02-06,6.380000114440918,6.260000228881836,6.199999809265137,6.489999771118164,39700
2012-02-07,6.239999771118164,6.190000057220459,6.159999847412109,6.340000152587891,23400
2012-02-08,6.210000038146973,6.230000019073486,6.130000114440918,6.28000020980835,30600
2012-02-09,6.25,6.210000038146973,6.159999847412109,6.269999980926514,43200
2012-02-10,6.130000114440918,6.059999942779541,6.0,6.159999847412109,91700
2012-02-13,6.110000133514404,6.050000190734863,6.010000228881836,6.300000190734863,43000
2012-02-14,6.019999980926514,6.230000019073486,5.96999979019165,6.239999771118164,53200
2012-02-15,6.269999980926514,6.050000190734863,6.0,6.269999980926514,52800
2012-02-16,6.039999961853027,6.269999980926514,6.019999980926514,6.269999980926514,62100
2012-02-17,6.300000190734863,6.420000076293945,6.230000019073486,6.480000019073486,64800
2012-02-21,6.380000114440918,6.429999828338623,6.340000152587891,6.659999847412109,97500
2012-02-22,6.440000057220459,6.400000095367432,6.360000133514404,6.5,58400
2012-02-23,6.650000095367432,6.760000228881836,6.5,6.900000095367432,200400
2012-02-24,6.849999904632568,6.46999979019165,6.400000095367432,6.909999847412109,116000
2012-02-27,6.389999866485596,6.559999942779541,6.320000171661377,6.590000152587891,44600
2012-02-28,6.539999961853027,6.539999961853027,6.360000133514404,6.579999923706055,60100
2012-02-29,6.550000190734863,6.190000057220459,6.179999828338623,6.579999923706055,113300
2012-03-01,6.260000228881836,5.889999866485596,5.869999885559082,6.300000190734863,163700
2012-03-02,5.920000076293945,5.699999809265137,5.639999866485596,5.989999771118164,184800
2012-03-05,5.710000038146973,5.599999904632568,5.559999942779541,5.760000228881836,146300
